,Fecha,PRECIO,DEMANDA,HIDRÁULICA,TURBINACIÓN.BOMBEO,NUCLEAR,CARBÓN,DIÉSEL,TURBINA.DE.GAS,TURBINA.DE.VAPOR,CICLO.COMBINADO,EÓLICA,SOLAR.FOTOVOLTAICA,SOLAR.TÉRMICA,OTRAS.RENOVABLES,COGENERACIÓN,RESIDUOS.NO.RENOVABLES,RESIDUOS.RENOVABLES,GENERACIÓN.TOTAL,SALDO.FRANCIA.IMP.EXP.,SALDO.MARRUECOS,SALDO.PORTUGAL,SALDO.ANDORRA,PRECIO.GAS,NIVEL.PANTANOS,INDICADOR.INFLACIÓN,PRECIO.PETRÓLEO,HIDROEÓLICA,TEMPERATURA.MÁXIMA,IPI,EMPLEO,AGRICULTURA,INDUSTRIA,CONSTRUCCIÓN,SERVICIOS
2362,6/20/2017,54.21083333,851662.309,59142.633,2131.155,143121.407,196536.313,11088.084,2562.528,8531.616,193871.246,86313.843,28046.529,24448.165,9523.054,77354.687,7491.5805,2759.7435,852930.522,29747.261,-20739.1,-9044.803,-477.84,2.897000074,30.678,95.138,46.90000153,7.938,35.8,111.016,18813.3,832.6,2636.6,1133.6,14210.6
2363,6/21/2017,56.84041667,854595.14,65759.019,1454.317,138769.99,190846.082,10977.632,2312.213,8420.768,225436.966,39780.553,30013.131,26847.883,9913.471,79069.333,6864.586,2767.786,839262.443,32575.53,-20232.6,4403.924,-661.9,2.897000074,30.678,95.138,45.84000015,28.713,38.4,111.016,18813.3,832.6,2636.6,1133.6,14210.6
2364,6/22/2017,55.98625,855949.555,55099.086,237.008,141989.085,193012.253,11097.647,2528.818,8256.702,228599.207,47806.267,29856.366,27954.319,10438.63,78600.651,6810.087,2788.028,845108.443,35859.549,-20034.2,-3235.619,-625.34,2.895999908,30.678,95.138,44.84000015,34.289,37.6,111.016,18813.3,832.6,2636.6,1133.6,14210.6
2365,6/23/2017,52.7975,835352.735,51103.264,1103.035,143295.314,192769.072,11286.923,2813.731,8587.374,179117.927,66588.275,31592.542,29572.75,10303.27,79600.676,6957.984,2814.175,817507.918,40067.686,-20650.6,-291.334,-622.64,2.898000002,30.678,95.138,45.29000092,1.606,37.1,111.016,18813.3,832.6,2636.6,1133.6,14210.6
2366,6/24/2017,51.95875,748147.739,38171.341,3008.913,143240.858,185459.04,11083.92,2238.086,8276.236,107148.234,87120.532,28752.786,21664.233,9809.065,75555.505,7221.5925,2813.7635,731579.744,52316.745,-17980.1,-8173.617,-85.77,2.99000001,30.678,95.138,10.88908025,15.639,37,111.016,18813.3,832.6,2636.6,1133.6,14210.6
2367,6/25/2017,47.85041667,690609.154,44636.769,1188.429,139306.877,176496.405,10873.816,2551.131,7068.73,70301.046,87308.273,19535.882,7531.499,9512.258,73349.933,7000.7575,2730.1955,659431.651,61816.787,-14679.9,-8359.657,0,2.99000001,30.678,95.138,10.88908025,39.65,35.9,111.016,18813.3,832.6,2636.6,1133.6,14210.6
2368,6/26/2017,54.63833333,805439.019,57933.868,643.221,123601.842,173588.256,11005.238,3044.55,8128.326,151698.636,67032.416,30222.298,26157.56,10173.958,78520.683,7089.895,2738.521,751633.762,49127.002,-10413,15378.395,0,2.99000001,29.928,95.138,45.68999863,54.494,32.9,111.016,18813.3,832.6,2636.6,1133.6,14210.6
2369,6/27/2017,51.29166667,810662.661,46460.247,2262.639,131721.57,149851.066,11365.004,3152.17,8712.53,90384.031,160123.622,27181.327,23503.107,10348.646,79210.447,6702.709,2752.365,753779.265,45625.154,-7290.5,24403.485,0,3.049000025,29.928,95.138,45.95999908,47.785,29.1,111.016,18813.3,832.6,2636.6,1133.6,14210.6
2370,6/28/2017,43.66333333,785930.599,41574.677,4486.829,136982.402,87868.167,11302.109,2641.705,8403.224,31172.783,299914.981,26957.653,15749.52,10387.668,78235.461,7192.285,2754.424,765703.022,46504.364,-12763.4,9967.656,0,3.019999981,29.928,95.138,46.25,79.134,25.6,111.016,18813.3,832.6,2636.6,1133.6,14210.6
2371,6/29/2017,44.44125,749639.349,38140.908,4878.454,136013.067,90593.757,10783.5,2475.037,8516.238,47672.394,234997.681,30983.233,24913.583,10213.155,80624.647,6890.007,2800.559,730584.535,50852.98,-16416.5,17309.341,0,3.079999924,29.928,95.138,47.43999863,88.315,25.2,111.016,18813.3,832.6,2636.6,1133.6,14210.6
2372,6/30/2017,45.05708333,732881.027,40623.32,6959.188,139542.152,99294.177,10833.083,1955.509,8014.27,50021.485,174883.227,30591.939,29163.887,10075.892,82363.526,7132.8085,2858.8115,694423.565,50708.422,-16071.3,15411.893,0,3.036999941,29.928,95.138,47.47999954,110.29,25.3,111.016,18813.3,832.6,2636.6,1133.6,14210.6
2373,7/1/2017,44.60458333,665287.066,35306.294,1867.526,141776.09,98537.749,10049.923,1453.504,7143.079,60563.708,134228.243,30850.953,31277.535,10202.145,78524.844,7494.8695,2866.6865,652252.572,42966.196,-16976.1,-2035.706,0,2.948999882,29.928,94.482,11.39574339,109.423,26.7,106.997,19049.2,777,2670.7,1154.6,14446.9
2374,7/2/2017,42.67,621685.663,39286.534,6047.972,144225.584,68477.942,9511.916,1240.683,7251.635,49752.516,153204.356,33218.93,33284.134,10065.277,76180.743,7646.5135,2817.8905,642338.212,38670.867,-15137.7,-22966.286,0,2.948999882,29.928,94.482,11.39574339,125.586,31.9,106.997,19049.2,777,2670.7,1154.6,14446.9
2375,7/3/2017,47.35833333,746866.343,37547.412,1989.058,143608.206,126119.009,9790.935,2550.292,9023.508,104980.462,124058.011,33618.416,33084.178,10111.898,79329.924,7699.8535,2778.9295,726397.238,40190.254,-18123.6,5242.223,0,2.948999882,29.407,94.482,47.86999893,107.146,35,106.997,19049.2,777,2670.7,1154.6,14446.9
2376,7/4/2017,49.04458333,783170.813,36064.21,992.116,143438.505,152362.608,9989.84,2659.638,9308.383,117590.104,128724.493,32974.218,32043.975,10422.296,78729.611,7551.959,2642.424,765587.728,36667.827,-19373.7,5328.831,0,2.951999903,29.407,94.482,11.3459096,93.348,37.1,106.997,19049.2,777,2670.7,1154.6,14446.9
2377,7/5/2017,48.65291667,793964.362,42674.643,6920.737,143265.81,163765.606,9462.272,2970.963,8850.375,127264.778,116970.507,30337.357,24970.141,10304.129,79974.752,7305.154,2783.613,777925.638,33998.195,-19936.4,4641.262,0,2.951999903,29.407,94.482,49.59999847,104.801,36.4,106.997,19049.2,777,2670.7,1154.6,14446.9
2378,7/6/2017,52.25375,784389.237,38050.492,5109.057,143007.646,165913.024,9863.656,3488.072,8170.642,144827.01,128063.103,16994.625,6972.968,11038.49,80150.684,7800.919,2831.169,772416.098,41396.026,-20268.9,-1149.306,0,2.857000113,29.407,94.482,48.29999924,134.541,28.8,106.997,19049.2,777,2670.7,1154.6,14446.9
2379,7/7/2017,50.2025,774032.849,34447.764,4322.916,142933.349,160917.223,10200.139,2744.239,8310.296,142760.554,124476.643,19942.23,16348.066,11168.701,80755.008,8010.4215,2790.0315,770230.578,32840.65,-19750.1,2983.047,0,2.898999929,29.407,94.482,47.97999954,102.997,29.9,106.997,19049.2,777,2670.7,1154.6,14446.9
2380,7/8/2017,48.27458333,695057.396,34706.065,2184.18,132433.115,146319.287,10693.526,2262.765,6068.211,102464.172,96286.064,26715.855,20566.119,11072.827,76042.317,7988.8085,2815.0635,678706.826,39715.409,-19633,4419.89,0,2.898000002,29.407,94.482,11.17148193,88.451,29.7,106.997,19049.2,777,2670.7,1154.6,14446.9
2381,7/9/2017,46.77541667,644495.83,33470.912,2314.069,135796.112,142527.91,10405.488,1842.182,5363.486,74717.372,57527.616,30636.202,24129.291,10660.359,73125.729,8014.992,2785.309,613432.965,45451.824,-14787.1,8834.468,0,2.898000002,29.407,94.482,11.17148193,115.936,33.9,106.997,19049.2,777,2670.7,1154.6,14446.9
2382,7/10/2017,48.83666667,780556.382,39616.621,1419.997,140927.655,157537.866,10425.101,3217.995,6264.601,154632.053,86112.919,30849.831,29805.062,10637.354,78036.318,7415.6505,2753.5635,759784.309,38739.638,-19934,9370.19,0,2.898000002,28.792,94.482,46.90000153,131.722,36.1,106.997,19049.2,777,2670.7,1154.6,14446.9
2383,7/11/2017,50.22541667,811274.869,43092.735,2044.303,141653.602,161064.926,10780.809,3723.155,6190.601,197864.7,49041.437,31778.915,31093.799,11078.124,79278.886,6249.4125,2715.6595,777784.477,40545.803,-19986,14217.419,0,2.924999952,28.792,94.482,47.02000046,133.413,38,106.997,19049.2,777,2670.7,1154.6,14446.9
2384,7/12/2017,50.11958333,841963.111,50963.175,7550.353,141253.667,165281.712,11144.748,3555.5,7175.586,200853.644,56476.076,31276.572,27417.639,11171.23,77740.952,6037.634,2774.972,800807.238,41429.817,-19505.5,20148.337,-194.24,3.035000086,28.792,94.482,48.20999908,133.778,41.2,106.997,19049.2,777,2670.7,1154.6,14446.9
2385,7/13/2017,53.10958333,864108.624,52749.721,10044.933,134697.571,175126.379,11208.875,3988.865,7384.24,191515.462,79844.421,29451.691,22882.549,11099.943,77628.316,6487.9555,2816.5315,817065.71,40719.105,-20109.4,26480.154,0,2.992000103,28.792,94.482,47.65000153,138.257,43.7,106.997,19049.2,777,2670.7,1154.6,14446.9
2386,7/14/2017,49.20666667,858571.269,38057.617,1172.484,139196.21,159365.949,11351.89,3401.42,7552.781,163596.678,161665.631,29976.675,25001.25,11142.977,80768.543,6937.9685,2780.7745,842081.792,41159.162,-19651.9,-4469.286,0,2.959000111,28.792,94.482,48.40000153,112.944,42.3,106.997,19049.2,777,2670.7,1154.6,14446.9
2387,7/15/2017,47.22916667,764624.451,36213.504,253.938,141780.599,132122.48,11400.975,2585.656,7786.934,98865.993,163727.287,31230.074,25825.911,10566.273,75796.903,7099.102,2811.816,748120.226,42853.29,-20204.2,-648.067,0,2.982000113,28.792,94.482,10.85585648,52.781,39.9,106.997,19049.2,777,2670.7,1154.6,14446.9
2388,7/16/2017,47.03583333,696716.06,32627.445,2209.392,141586.027,111968.469,11164.477,1923.83,7934.133,92740.378,131997.019,31448.231,28102.902,10320.809,73543.333,7137.2855,2756.9075,687486.539,54090.195,-19009,-7615.924,0,2.982000113,28.792,94.482,10.85585648,25.901,40.2,106.997,19049.2,777,2670.7,1154.6,14446.9
2389,7/17/2017,49.24291667,829407.742,37849.482,886.855,141500.702,159222.41,11502.719,3923.205,8366.03,148255.601,157999.607,27726.701,13842.734,10105.388,78364.412,6915.1415,2375.3465,808897.207,38946.985,-20072.8,3790.994,-139.47,2.982000113,28.242,94.482,49.06000137,60.873,38.7,106.997,19049.2,777,2670.7,1154.6,14446.9
2390,7/18/2017,49.29875,853182.301,35375.817,1735.231,141408.841,160707.674,11598.035,3396.291,7985.103,135157.22,192831.913,27268.488,14980.562,10057.159,79328.198,6680.8275,2299.4195,830866.032,41355.664,-20135.7,9140.059,0,3.022000074,28.242,94.482,48.40999985,55.253,39,106.997,19049.2,777,2670.7,1154.6,14446.9
2391,7/19/2017,49.20416667,843294.513,37789.513,744.331,141556.106,159943.18,11483.678,2910.018,8228.37,151736.283,139619.557,29481.965,24328.828,10590.044,80034.624,6326.9295,2247.8475,807123.494,41806.566,-19961.6,19816.346,0,3.082000017,28.242,94.482,48.70000076,102.22,34,106.997,19049.2,777,2670.7,1154.6,14446.9
2392,7/20/2017,48.78833333,823513.511,37313.678,1795.539,141617.385,156159.211,11461.693,3366.004,8355.148,157916.635,100866.385,30223.508,29020.895,10863.874,81504.121,6503.8605,2399.7065,779471.881,35546.214,-19780.9,34822.934,-83.88,3.065999985,28.242,94.482,49.59999847,104.238,33.4,106.997,19049.2,777,2670.7,1154.6,14446.9
2393,7/21/2017,48.57375,803777.579,38258.671,2898.809,141845.922,139285.665,11222.731,3025.846,8104.218,155004.83,83548.343,29997.393,29484.866,11461.487,82043.002,6789.691,2682.153,745765.472,36995.195,-19579,46199.504,0,3.029999971,28.242,94.482,49.27000046,111.845,32.4,106.997,19049.2,777,2670.7,1154.6,14446.9
2394,7/22/2017,48.74041667,722232.749,36890.415,2368.315,141653.469,111621.444,10719.262,2370.802,7579.337,104586.452,67991.797,30790.025,30562.081,11144.655,75621.347,7051.0435,2800.4375,643871.913,61752.087,-19634.2,38158.684,0,2.914000034,28.242,94.482,10.45717255,121.031,35.1,106.997,19049.2,777,2670.7,1154.6,14446.9
2395,7/23/2017,46.74416667,662966.167,33289.552,2756.135,138606.544,101749.007,10100.18,1821.408,6701.306,82619.915,76668.846,29510.184,30460.961,10695.14,72725.117,7097.1505,2688.2345,607607.896,57172.687,-17289,21284.842,0,2.914000034,28.242,94.482,10.45717255,118.216,36.3,106.997,19049.2,777,2670.7,1154.6,14446.9
2396,7/24/2017,47.67458333,781909.147,36246.994,7269.869,141714.329,116031.809,11055.581,2553.468,8146.524,101480.245,141299.123,31096.542,30493.51,10854.551,76089.844,6900.2195,2602.1685,723959.229,55797.52,-20151.8,28747.413,0,2.914000034,27.485,94.482,47.88999939,124.452,36.4,106.997,19049.2,777,2670.7,1154.6,14446.9
2397,7/25/2017,46.96375,775633.496,36274.995,4820.238,142026.48,107826.951,11228.653,2308.16,8236.137,102457.011,151000.185,30370.957,29947.374,11044.823,77218.428,5929.3065,2605.9015,723423.156,41359.213,-20242.8,33803.699,0,2.907000065,27.485,94.482,48.74000168,127.556,35.1,106.997,19049.2,777,2670.7,1154.6,14446.9
2398,7/26/2017,50.44041667,794953.654,42124.788,6378.945,141931.149,124007.232,11176.265,2578.595,8395.36,150449.744,71248.351,30229.756,27770.166,11024.409,77947.313,5712.099,2818.969,713902.714,57904.68,-19807.3,43895.327,0,2.944000006,27.485,94.482,50.75999832,109.573,35.9,106.997,19049.2,777,2670.7,1154.6,14446.9
2399,7/27/2017,53.81875,821649.128,46664.408,4309.442,141288.082,136820.353,11236.801,2937.614,8659.196,182711.966,56359.895,30358.538,27626.167,10802.505,78874.833,5897.859,2763.369,747391.42,57164.806,-20043.8,37196.955,0,2.926000118,27.485,94.482,50.86999893,80.392,38.3,106.997,19049.2,777,2670.7,1154.6,14446.9
2400,7/28/2017,50.73791667,825860.618,40716.783,1408.044,140836.465,142348.976,11828.831,3235.837,9090.365,179703.321,61394.397,30325.807,28172.852,11341.271,78918.92,5959.4995,2578.9275,747924.514,59052.363,-20623.1,39736.048,0,2.957999945,27.485,94.482,51.58000183,64.218,38.5,106.997,19049.2,777,2670.7,1154.6,14446.9
2401,7/29/2017,49.05541667,752296.225,38277.699,889.518,141050.773,134428.74,11266.954,3119.707,8210.841,100585.047,104092.735,30178.117,28894.007,11260.976,73569.074,6618.131,2634.989,695134.338,60088.844,-20637.9,20423.219,0,2.900000095,27.485,94.482,10.73957504,57.03,38.2,106.997,19049.2,777,2670.7,1154.6,14446.9
2402,7/30/2017,44.76958333,694030.592,34667.338,2440.554,145301.935,124997.504,10464.342,3006.527,6432.138,80109.883,91255.097,29768.068,27899.714,10492.8,70376.947,6872.8115,2707.2245,646860.463,62996.713,-17749.6,7681.526,0,2.900000095,27.485,94.482,10.73957504,67.58,39.4,106.997,19049.2,777,2670.7,1154.6,14446.9
2403,7/31/2017,48.00916667,786533.772,36443.974,1681.838,151282.812,141825.47,11316.74,3554.704,7244.733,143116.513,98774.77,28932.772,26590.05,10587.024,72910.929,6976.4705,2644.7555,743977.06,41654.563,-17454.9,20904.832,0,2.900000095,26.826,94.482,52.75999832,93.505,36,106.997,19049.2,777,2670.7,1154.6,14446.9
2404,8/1/2017,50.52583333,809483.41,43149.037,2237.892,156684.036,164042.643,11554.125,3302.457,7314.896,170344.668,60843.039,22334.76,14413.912,9407.637,73908.404,6698.406,2491.529,748828.107,31712.715,-19797.3,50537.21,-912.58,2.809999943,26.826,94.67,52.63000107,100.666,34.3,85.885,19049.2,777,2670.7,1154.6,14446.9
2405,8/2/2017,51.30833333,815805.124,36029.915,1208.545,161288.049,167988.615,11154.967,3475.31,7136.982,170597.932,78950.011,27033.871,26018.199,10358.533,73477.779,6750.873,2672.739,784225.595,31247.847,-19750.5,24865.96,-1239.09,2.815000057,26.826,94.67,51.56999969,83.275,36,85.885,19049.2,777,2670.7,1154.6,14446.9
2406,8/3/2017,51.42166667,830503.29,44622.056,1231.967,161945.658,166680.279,11514.999,4345.937,7741.467,166722.709,58043.705,30451.275,29670.7,10672.071,73475.015,6563.0615,2715.5275,776502.266,31580.306,-19372.2,46231.803,-1257.67,2.811000109,26.826,94.67,52.29000092,105.839,38.5,85.885,19049.2,777,2670.7,1154.6,14446.9
2407,8/4/2017,50.39375,844863.393,44973.229,4259.078,164208.908,166074.398,11541.302,3868.135,9041.617,169333.903,65581.648,30020.035,30527.898,10404.468,72646.448,6569.617,2635.139,791790.51,43204.706,-21184.3,34761.614,-1240.01,2.792000055,26.826,94.67,51.90999985,104.687,39.9,85.885,19049.2,777,2670.7,1154.6,14446.9
2408,8/5/2017,46.52916667,766691.996,31722.445,1909.612,163958.324,107505.872,11319.214,3121.334,8690.198,105503.918,137923.794,29004.05,29900.7,10245.769,70170.871,6841.8305,2695.9945,720606.284,64371.071,-20390.3,9787.833,-1258.53,2.772000074,26.826,94.67,10.4654781,92.358,40.4,85.885,19049.2,777,2670.7,1154.6,14446.9
2409,8/6/2017,41.28291667,696275.799,31566.436,4808.038,164407.764,67862.763,11194.343,2664.172,8251.396,68052.078,185590.148,29433.367,28594.321,9660.92,68699.139,6622.8595,2674.8465,690168.74,60232.78,-18754.4,-12089.614,-991.34,2.772000074,26.826,94.67,10.4654781,86.149,38.5,85.885,19049.2,777,2670.7,1154.6,14446.9
2410,8/7/2017,47.82125,800407.779,45572.814,6679.571,163994.336,99326.831,11681.616,4833.028,9406.491,148372.546,128261.595,26207.572,22776.576,9823.115,73046.589,6463.0775,2648.6145,759146.652,38330.903,-20070.9,28675.466,-1100.48,2.772000074,26.004,94.67,52.38000107,52.28,38.7,85.885,19049.2,777,2670.7,1154.6,14446.9
2411,8/8/2017,46.57333333,790770.479,35669.472,1724.132,164951.395,99631.612,12026.109,5076.078,8839.115,130898.294,154915.259,29927.301,25149.41,9856.181,74108.548,6522.417,2658.655,762000.168,30860.898,-20489.6,32978.44,-1154.69,2.805000067,26.004,94.67,52.24000168,46.19,32.8,85.885,19049.2,777,2670.7,1154.6,14446.9
2412,8/9/2017,45.70916667,756459.917,29706.672,6539.135,165145.854,91235.244,11335.153,3604.885,8795.168,97513.789,162207.251,27646.207,29337.896,10110.728,75409.181,6742.7375,2587.2975,727987.28,29244.119,-19865.1,37710.009,-1121.21,2.811000109,26.004,94.67,51.83000183,70.082,31.8,85.885,19049.2,777,2670.7,1154.6,14446.9
2413,8/10/2017,44.07791667,722882.422,30153.901,2470.724,165148.071,71044.432,10830.5,2859.025,8684.816,71011.592,191633.259,28805.301,29017.977,9847.671,76713.836,7192.3345,2320.2575,707837.102,37125.898,-19307.3,17788.039,-1057.91,2.877000093,26.004,94.67,52.77999878,103.405,29.8,85.885,19049.2,777,2670.7,1154.6,14446.9
2414,8/11/2017,43.05416667,722937.075,34735.92,4224.081,165479.619,79799.918,11104.974,2295.209,8400.856,80079.794,150822.383,31335.284,28948.652,9512.849,77323.372,7767.91,2710.381,694649.631,62985.679,-18706.4,-4155.419,-871.26,2.976000071,26.004,94.67,51.91999817,108.429,31.4,85.885,19049.2,777,2670.7,1154.6,14446.9
2415,8/12/2017,43.22375,667734.597,30193.134,4578.171,165314.813,58750.59,10670.567,2225.585,7937.92,77570.938,110228.366,31097.822,30340.497,10107.451,71717.467,7781.6005,2755.2815,621352.606,67898.964,-19020.4,6014.263,-1149.88,3.005000114,26.004,94.67,11.03858866,82.403,33.7,85.885,19049.2,777,2670.7,1154.6,14446.9
2416,8/13/2017,41.90458333,624358.656,27611.082,1350.934,165095.443,52438.561,10542.305,1999.163,7773.184,62855.465,113055.181,30234.468,29374.992,10331.526,68679.507,7735.7245,2707.3565,591847.477,68474.635,-17716,-7375.033,-1135.4,3.005000114,26.004,94.67,11.03858866,62.585,35.7,85.885,19049.2,777,2670.7,1154.6,14446.9
2417,8/14/2017,44.24583333,705119.924,28399.051,4143.533,164814.076,67913.388,10837.063,3375.117,8642.851,83325.048,133793.379,28209.207,25000.218,10582.275,71365.275,7676.691,2599.392,650694.916,66456.035,-18506.5,17877.636,-1023.41,3.005000114,25.2,94.67,52.00999832,18.352,36.3,85.885,19049.2,777,2670.7,1154.6,14446.9
2418,8/15/2017,42.665,667476.848,34273.075,10665.385,164602.774,73992.365,10800.903,2704.65,7837.055,89212.954,81175.085,25887.599,19401.947,10220.935,71509.82,7657.326,2544.378,612526.626,60406.43,-20184.4,18262.15,-1002.92,2.960999966,25.2,94.67,50.65000153,40.375,36.5,85.885,19049.2,777,2670.7,1154.6,14446.9
2419,8/16/2017,48.44041667,750783.924,37527.818,8349.57,164177.681,86129.993,10777.428,3421.282,8145.668,136179.536,48304.853,28730.697,23980.251,10117.203,73350.838,7798.4425,2551.4105,649607.484,68212.327,-20626.3,55165.205,-971.35,2.920000076,25.2,94.67,50.95999908,64.813,36.5,85.885,19049.2,777,2670.7,1154.6,14446.9
2420,8/17/2017,48.32791667,769223.326,38063.528,4103.118,164199.652,98642.067,10919.534,3988.67,8176.285,139670.822,57746.492,29119.149,26677.317,9639.653,73933.094,7841.2035,2513.2185,675279.636,69950.922,-20452.1,46098.902,-1221.29,2.891000032,25.2,94.67,50.38000107,45.833,38.4,85.885,19049.2,777,2670.7,1154.6,14446.9
2421,8/18/2017,46.85666667,781714.003,33632.772,2411.944,163943.996,95460.596,10967.552,3633.764,7844.448,129714.749,98656.693,28690.215,26744.353,9438.498,73441.72,7713.9165,2392.4095,694788.828,64779.588,-19347.7,45231.643,-1309.42,2.917000055,25.2,94.67,50.86000061,101.202,38.6,85.885,19049.2,777,2670.7,1154.6,14446.9
2422,8/19/2017,43.75125,712994.524,27607.172,2299.42,164524.083,59575.29,10357.518,3501.669,7329.963,76543.031,150132.16,28031.858,25333.773,9567.047,69535.263,7712.876,2459.897,644622.411,68927.112,-18421.4,28386.785,-1207.47,2.894000053,25.2,94.67,11.19639839,111.392,38.6,85.885,19049.2,777,2670.7,1154.6,14446.9
2423,8/20/2017,40.80791667,663334.377,25855.939,3425.909,164405.434,49102.372,10076.247,2986.576,5632.579,61236.192,164201.188,28818.867,25757.989,9158.262,67020.125,7875.884,2460.157,628145.587,67257.426,-16828.4,5764.145,-1158.74,2.894000053,25.2,94.67,11.19639839,131.867,37.8,85.885,19049.2,777,2670.7,1154.6,14446.9
2424,8/21/2017,48.76083333,781801.298,32657.516,5587.24,163939.153,99974.478,10185.516,4544.86,6388.33,136802.885,104505.07,28817.742,24504.134,9175.405,71197.145,7768.7865,2394.3185,708509.576,57146.102,-18393.9,39589.123,-1297.34,2.894000053,24.607,94.67,52.90000153,66.997,38,85.885,19049.2,777,2670.7,1154.6,14446.9
2425,8/22/2017,50.80875,803185.833,34680.769,1343.43,163477.31,127591.813,10070.291,4629.418,6668.813,158413.577,95754.078,28474.987,24416.842,9827.531,71766.979,7385.6555,2452.5755,747024.827,54081.207,-19904.5,24407.683,-1336.16,2.963000059,24.607,94.67,51.68000031,70.758,37.5,85.885,19049.2,777,2670.7,1154.6,14446.9
2426,8/23/2017,50.19291667,805156.019,35231.978,3206.832,163325.34,133377.578,9904.727,4560.425,5061.569,167900.177,85716.657,26449.193,22934.825,10332.602,71896.545,7409.7635,2438.7345,749858.994,52442.874,-20263.2,26203.89,-1342.25,2.934999943,24.607,94.67,51.63000107,112.048,38.2,85.885,19049.2,777,2670.7,1154.6,14446.9
2427,8/24/2017,49.38541667,801839.414,35815.479,2946.424,163692.35,124578.339,10841.078,4045.39,5937.121,142501.478,108609.264,28028.125,21480.981,10879.022,72939.447,7748.2195,2589.0775,742706.285,53759.113,-20646.3,30216.207,-1333.21,2.926000118,24.607,94.67,52.54999924,74.49,37.3,85.885,19049.2,777,2670.7,1154.6,14446.9
2428,8/25/2017,51.14083333,794656.486,40270.526,2790.564,163667.43,132048.965,11158.989,4227.257,7498.426,148598.445,89662.338,24444.818,11701.55,11044.496,74900.74,7812.204,2762.419,732603.005,57431.155,-20622.3,27738.473,-1311.29,2.947000027,24.607,94.67,52.20000076,13.838,37.1,85.885,19049.2,777,2670.7,1154.6,14446.9
2429,8/26/2017,49.72833333,722123.643,31063.558,3776.485,163622.797,103884.61,11359.8,3037.356,6348.359,114135.217,110227.998,19204.481,2226.317,10604.091,71785.582,7890.0435,2741.8945,661938.959,62907.045,-20492.8,24078.086,-1219.55,2.924000025,24.607,94.67,11.29607181,30.37,34.2,85.885,19049.2,777,2670.7,1154.6,14446.9
2430,8/27/2017,48.36833333,660169.139,27283.787,2223.394,163976.714,88888.223,10696.073,2620.685,6213.328,88389.98,118974.705,14098.919,3906.053,10883.043,70443.519,7940.09,2660.971,619300.367,52845.247,-18036.9,17991.911,-1177.9,2.924000025,24.607,94.67,11.29607181,100.883,28.4,85.885,19049.2,777,2670.7,1154.6,14446.9
2431,8/28/2017,51.96166667,769338.138,38823.789,4343.483,163399.101,123687.245,10709.25,3862.47,7556.97,156022.598,88885.507,15078.244,6932.116,10821.12,74730.357,7967.022,2649.925,715573.128,61981.4,-18536.4,17247.273,-1313.17,2.924000025,23.985,94.67,52.66999817,103.931,23.6,85.885,19049.2,777,2670.7,1154.6,14446.9
2432,8/29/2017,53.27833333,769062.605,39773.677,2999.337,163783.787,137701.799,10373.99,3918.059,7487.25,164122.262,57499.457,17377.337,8114.052,11110.369,76197.016,7947.599,2581.072,711072.473,62202.477,-18090,16980.114,-1302.38,2.914999962,23.985,94.67,52.15000153,85.41,26.9,85.885,19049.2,777,2670.7,1154.6,14446.9
2433,8/30/2017,51.58541667,756948.043,38134.102,1802.22,163974.964,128460.319,10168.745,3752.869,7779.916,148647.92,55957.828,20998.333,16486.399,11223.368,77003.146,7624.7905,2670.5845,694766.971,63257.606,-17888.2,20665.589,-1292.14,2.97300005,23.985,94.67,51.88000107,81.467,27.7,85.885,19049.2,777,2670.7,1154.6,14446.9
2434,8/31/2017,47.06916667,758167.555,37926.241,2565.013,163803.205,102874.934,9479.538,4437.57,7649.171,110071.19,96072.06,25240.838,22764.328,11063.615,78753.427,7878.5105,2631.8505,683309.425,63802.182,-8420.3,21839.145,-1278.22,2.944999933,23.985,94.67,50.50999832,97.934,30.5,85.885,19049.2,777,2670.7,1154.6,14446.9
2435,9/1/2017,46.805,745637.679,34458.166,2372.335,163936.207,82899.169,9313.39,3998.562,7842.977,67716.368,140743.747,26664.201,23463.469,10620.09,79093.085,8053.595,2728.662,663994.103,70242.897,-3154.8,19233.953,-275.5,3.02699995,23.985,94.835,52.31999969,90.08,32.6,106.461,19049.2,777,2670.7,1154.6,14446.9
2436,9/2/2017,42.74833333,670569.574,34209.986,6480.212,164284.75,61484.997,9174.109,3300.215,7693.35,50161.597,126376.928,28250.507,23144.67,10579.628,73233.731,8096.96,2730.208,609287.192,67340.923,-7561.8,14401.735,0,3.013000011,23.985,94.835,11.90240547,85.344,30.6,106.461,19049.2,777,2670.7,1154.6,14446.9
2437,9/3/2017,46.93708333,625267.091,30979.987,4456.527,164337.149,60562.587,8809.763,3159.803,6503.446,67774.378,68830.549,24726.827,17524.026,10502,71436.008,7806.582,2773.014,550266.949,68994.194,-14236.8,23763.611,0,3.013000011,23.985,94.835,11.90240547,84.303,32.6,106.461,19049.2,777,2670.7,1154.6,14446.9
2438,9/4/2017,49.25291667,751839.982,39339.548,2969.698,163710.889,104264.044,9371.782,4031.926,7524.376,133673.783,65020.871,28297.565,24566.656,10472.223,76369.859,8247.344,2794.185,680740.193,60273.839,-17420.5,34204.303,0,3.013000011,23.522,94.835,11.90240547,85.443,31.5,106.461,19049.2,777,2670.7,1154.6,14446.9
