HourUTC,TotalLoad,Biomass,FossilGas,FossilHardCoal,FossilOil,HydroPower,OtherRenewable,SolarPower,Waste,OnshoreWindPower,OffshoreWindPower,ExchangeContinent,ExchangeGreatBelt,ExchangeNordicCountries,ExchangeGreatBritain,price
1/17/2019,106260.7506,15322.21998,13798.63998,27829.07002,850.800002,33.37,114.62,337.349995,3751.029988,32077.88025,19241.13998,30452,0,-35060,0,50.49
1/18/2019,105537.7502,15930.16003,14673.57996,31900.05998,904.199999,33.38,111.55,1248.549988,4349.630004,16604.39003,8220.720061,-1503,0,14463,0,61.79
1/19/2019,95762.71985,19035.30008,13986.59999,30142.08002,876.029999,33.46,109.22,677.069997,4100.699974,13461.29007,5966.090004,5294,0,3131,0,55.29
1/20/2019,93950.83984,19873.92009,12118.87001,30798.32022,851.839992,33.52,105.68,890.43,4171.620004,10598.35013,3935.150008,12415,0,-905,0,55.09
1/21/2019,106900.1602,20109.70995,12714.71998,33424.14008,1071.490005,33.42,102.15,703.049999,4242.429986,30048.0401,12442.99997,-1279,0,-4595,0,68.84
1/22/2019,109499.9398,20490.00016,13078.26,33152.79998,965.689993,33.3,118.72,291.410003,3946.880001,26494.50008,11924.87,-3092,0,4311,0,62.93
1/23/2019,110721.1001,21703.37006,13495.43001,33487.17981,1636.329997,33.46,109.88,746.819997,4323.089981,18440.68994,12798.84009,-13423,0,19638,0,69.52
1/24/2019,113601.35,21096.74005,15191.16001,37565.3801,999.930003,33.52,117.43,248.680001,4246.440015,5694.509982,5157.390029,-16292,0,40803,0,79.45
1/25/2019,110786.6501,21134.52999,16046.56995,37496.71033,920.099997,33.54,117.2,299.609998,4120.810008,15298.63007,6674.020021,1000,0,9193,0,66.54
1/26/2019,98089.58997,19283.74994,13284.98007,31740.05,922.390001,33.46,119.29,222.47,3917.759988,19881.44995,11171.51996,39383,0,-40265,0,54.07
1/27/2019,95227.36975,17827.00001,12905.44004,25155.23996,861.969997,33.45,108.3,128.16,3956.919988,33552.98984,16954.88995,50318,0,-63813,0,46.25
1/28/2019,107309.4794,20107.21008,15676.69012,33925.45979,1013.179995,44.65,119.84,292.499998,4249.929987,19431.79992,10064.78003,31431,0,-27435,0,56.29
1/29/2019,108590.87,20036.60004,16491.04999,36724.94993,981.930004,46.85,117.75,1117.46999,4212.539981,12520.94003,7645.170007,10709,0,-548,0,61.56
1/30/2019,108885.6301,21172.98999,16177.58,33081.43991,1023.650002,32.96,126,1004.810002,4008.689989,29922.40012,15349.31994,22646,0,-33503,0,57.82
1/31/2019,110351.5209,20638.06995,15879.41994,36081.16971,1292.859994,33.37,123.22,182.190001,4379.58999,34507.27996,16675.63998,-1731,0,-15139,0,58.55
2/1/2019,105979.0596,19304.92996,15726.3,34565.39998,1007.649997,33.34,118.34,601.370002,4377.799987,22691.16992,12094.29994,-775,0,-2112,0,55.11
2/2/2019,95581.19006,19717.58994,14672.02995,35053.46997,926.250001,33.49,113.77,166.380001,3887.229988,11208.73998,7098.360036,22609,0,-18897,0,51.21
2/3/2019,93338.4004,19523.4301,14452.99995,33592.31024,874.800004,33.42,105.53,1070.690004,3685.430017,11997.47007,7135.109984,36533,0,-34229,0,50.47
2/4/2019,109997.2,19049.93004,14435.35993,24408.84998,951.439999,33.36,112.95,454.859994,3559.549997,64421.38996,20002.99011,26800,0,-59850,0,52.65
2/5/2019,106989.0503,17006.04997,12231.81997,22071.33,791.700002,33.84,99.36,936.230015,3627.929992,58046.66974,20703.36996,1493,0,-23461,0,50
2/6/2019,106048.6899,18897.28999,15018.76011,27914.57013,794.670001,34.09,101.55,191.39,3874.330017,27322.72998,12990.02004,12634,0,-11853,0,53.52
2/7/2019,106984.9005,17713.39986,11915.12013,22787.65002,808.459999,39.74,106.8,251.009999,3952.490002,51760.37985,18409.37001,14176,0,-30038,0,48.8
2/8/2019,103419.7294,15816.41008,9776.569948,18146.81987,793.810006,45.78,93.22,467.470006,3604.90001,69507.15058,23099.2901,16140,0,-46093,0,43.27
2/9/2019,94265.62012,12216.63992,3712.160003,10376.23,589.62,55.11,91.82,636.649997,2682.889996,75323.16968,22341.46011,20277,0,-44795,0,9.62
2/10/2019,89980.21008,15262.14003,9786.189992,19097.80992,620.400001,54.39,92.47,329.070006,4190.79001,32273.34001,13223.34999,27507,0,-28201,0,34.34
2/11/2019,103927.0797,14990.05007,9762.289935,16051.58998,707.550003,57.8,98.6,2158.77996,4034.689971,57661.17944,22192.31004,15116,0,-32639,0,39.3
2/12/2019,105510.6495,17105.06005,12335.89998,22825.2601,763.329997,58.72,111.04,1530.580002,3951.299996,32640.23973,14028.03012,-1325,0,5477,0,48.81
2/13/2019,102911.35,16323.32003,10165.29,15874.95999,647.89,52.45,85.94,972,4352.189996,44299.19025,20615.11014,-1969,0,-2878,0,44.45
2/14/2019,101994.0693,17669.45012,12273.96001,21645.67017,665.369992,48.3,100.77,343.469999,4493.960015,23413.63019,9495.350012,-23075,0,36670,0,48.56
2/15/2019,96690.98975,15904.66006,11150.32995,17742.35996,697.78,48.4,96.32,2478.209974,4485.889995,25673.10001,10064.49994,-19876,0,30150,0,46.41
2/16/2019,86158.20972,14054.25006,10821.81993,12090.52002,707.139998,49.44,106.03,2295.250024,4743.919996,44091.06972,16785.49005,-2692,0,-14054,0,38.37
2/17/2019,84889.95972,14744.81996,9851.899997,10949.99983,672.719998,43.1,103.9,800.789993,4799.88999,19916.0298,8978.480069,31365,0,-15560,0,41.69
2/18/2019,98848.07983,14864.51997,10572.25997,14399.08983,655.729995,34,99.39,2013.919986,4517.329985,28214.71006,12621.75999,-3110,0,16104,0,45.43
2/19/2019,102204.3701,14677.41002,9488.080015,11262.02997,703.519998,38.52,99.1,825.150003,4438.660005,65889.79021,21332.73993,67,0,-22150,0,41.65
2/20/2019,102323.3599,14803.46002,12127.53002,13681.96999,720.58,43.53,110.17,1191.269994,4367.609983,31759.79997,13917.1,-4563,0,17089,0,45.47
2/21/2019,102838.7394,13526.50002,11469.49004,19866.36998,726.280001,48.07,102.79,447.270002,4421.450006,27867.59999,15244.35997,8305,0,3543,0,43.67
2/22/2019,100172.5204,16010.46994,12451.44996,21631.11987,764.630002,48.18,101.18,1873.58001,4507.939999,19459.79998,12503.00007,-5029,0,17946,0,46.94
2/23/2019,88547.86999,15509.14,12153.60995,19419.06999,704.359996,45.57,97.07,2136.360005,4215.660019,13746.17006,7431.359986,4105,0,10259,0,40.11
2/24/2019,85488.86047,14140.82004,10422.94994,17021.52005,623.559999,41.11,97.19,2567.429989,3996.499992,15057.22003,5196.659984,-2698,0,19807,0,38.94
2/25/2019,99214.29968,13930.63994,10183.02995,21017.79002,617.679999,38.88,88.87,2113.690016,4034.709996,13279.31992,10390.15002,-5260,0,30309,0,43.5
2/26/2019,98371.62036,14206.84999,9720.77002,18413.79998,636.299997,38.99,92.37,2556.350017,4200.630003,8895.999991,3820.120007,-4445,0,41554,0,44.97
2/27/2019,97017.99939,13772.84999,8206.759911,16045.64993,709.529997,38.77,96.07,3252.410008,4414.570013,26716.30996,13182.39002,-11624,0,24911,0,41.99
2/28/2019,97273.86047,13483.17003,8449.400044,17271.69007,695.170003,38.4,101.39,3371.149996,4476.560006,15295.73006,9163.220016,17211,0,9101,0,40.85
3/1/2019,96494.67004,16639.35999,10912.63991,23814.07996,736.570002,36.28,99.92,2273.800042,4587.709992,4395.119988,2288.240009,-7520,0,38646,0,46.75
3/2/2019,88476.79956,16010.34006,10243.98,19488.10004,796.900002,31.75,104.18,1076.329993,4393.989998,25612.69976,9873.180037,-1827,0,4807,0,40.75
3/3/2019,86820.5802,11875.24999,5872.880017,11496.82997,844.709996,31.62,111.49,2181.560017,3532.059993,45683.4802,16458.51003,42243,0,-46233,0,35.45
3/4/2019,100557.4204,13981.47008,7700.479979,12194.89996,889.559995,32.37,119.61,780.020001,3642.740018,57488.74994,19310.63005,32045,0,-42372,0,27.08
3/5/2019,101743.5297,15814.32001,11034.31996,22245.30998,886.049999,36.89,114.63,1167.689992,3645.65001,40391.60006,13935.98009,22799,0,-26929,0,34.02
3/6/2019,101087.2898,18372.00003,14555.50989,18448.69002,1059.629997,45.93,125.02,750.729999,4027.54,38888.56022,17540.62994,30973,0,-41183,0,43.79
3/7/2019,100932.0298,11250.33006,12264.35005,24272.3701,948.549998,50.01,112.75,610.77,3869.859973,52604.87994,22562.88013,29202,0,-53446,0,40.83
3/8/2019,98216.76001,10922.27002,10095.97006,16102.64004,937.799995,45.58,114.92,3173.880013,3844.180005,70193.06973,23094.23999,19242,0,-55067,0,34.8
3/9/2019,90560.13953,9785.979995,6147.04002,11452.83004,790.670001,45.85,118.14,2075.029986,2664.400013,79314.16049,22864.83977,29598,0,-67711,0,8.51
3/10/2019,86707.91016,10732.27999,12404.96005,18369.16994,800.939998,50.29,107.66,2891.060006,3232.809989,33336.69001,10689.42998,31533,0,-34539,0,27.96
3/11/2019,100261.0101,13449.73996,14112.25993,23266.03996,757.750002,50.54,95.48,3633.970021,3710.87999,8382.590041,2971.360004,16939,0,13730,0,45.25
3/12/2019,102588.6104,15032.22995,11603.86003,20880.3601,960.15,50.5,119.48,1059.95,3690.839999,57928.78066,18209.92002,29845,0,-53673,0,41.98
3/13/2019,103576.7999,17965.07001,9869.419984,19285.78007,904.010005,50.12,126.84,960.909999,3861.909982,59099.54007,23967.53009,31539,0,-60536,0,39.16
3/14/2019,103133.64,17000.27999,13152.60995,21505.59008,939.400003,61.38,110.83,1005.789996,3657.609997,32662.48007,18168.68997,34737,0,-37603,0,40.09
3/15/2019,100857.3002,16397.82997,11715.96995,12769.63003,811.36,66.16,122.1,889.579994,3285.330019,44689.33002,15924.44012,50621,0,-53219,0,38.33
3/16/2019,89507.16992,16201.61003,7734.56,11342.90007,711.910004,61.64,100.4,1612.459998,3277.789984,51866.61948,18404.79017,46902,0,-63651,0,27.9
3/17/2019,88894.79968,11433.67003,3789.680012,9219.999994,672.429999,79.09,111.89,2462.639996,2219.670001,85226.29013,17112.15004,31023,0,-67015,0,4.52
3/18/2019,100074.5305,15556.03011,8359.219958,16646.86,849.030002,66.49,106.71,2778.379974,3512.280009,52886.5701,21329.28995,18235,0,-35263,0,35.73
3/19/2019,98314.92017,16622.56001,11354.02001,21252.41011,835.720002,65.64,110.82,4731.939978,3879.149988,12837.40992,5972.800029,16288,0,5315,0,45.53
3/20/2019,98628.1803,15017.66,10077.38998,17924.56996,1301.990013,64.9,97.59,1272.370006,3993.069996,34238.30983,16213.51999,5024,0,-3988,0,41.38
3/21/2019,97768.88025,15569.09,7977.640068,13419.47997,826.499998,64.81,106.73,1509.790005,3695.000014,45386.0701,18065.93999,5090,0,-10395,0,39.01
3/22/2019,95637.09986,14157.67002,9596.359984,18112.77005,785.95,64.93,87.65,1259.97001,3537.1,21083.64005,8618.940007,3225,0,16589,0,40.98
3/23/2019,83426.67993,13585.59999,7113.980033,11891.49004,822.629996,58.16,102.76,3278.940012,3734.840012,41697.96021,14387.26006,-21043,0,9924,0,35.24
3/24/2019,82953.89038,14019.53997,8159.579941,13213.60988,862.650006,59.73,100.68,3367.820007,3877.58,41072.91002,13339.44004,16828,0,-29031,0,34.08
3/25/2019,97491.51965,14556.34998,9360.939987,15513.79004,980.450003,48.43,116.12,2974.510004,3991.780023,36948.26006,15951.26,30497,0,-31299,0,36.49
3/26/2019,98502.87036,15490.04001,9358.30002,13038.33,897.489993,51.78,101.83,3397.369966,4054.839993,45650.70036,15455.35002,12198,0,-17792,0,38.7
3/27/2019,97721.13965,13872.48004,9563.350011,16069.41011,1006.279997,53.99,116.77,1725.809994,4007.530002,43941.84013,18726.73999,-10426,0,2350,0,40.15
3/28/2019,96332.26966,10100.25995,9875.179991,21751.25011,834.389998,58.33,93.71,2815.380031,3339.67001,27668.99994,11122.31002,-20651,0,32112,0,42.32
3/29/2019,91219.13013,11935.6001,8184.280014,14403.0499,1007.029999,57.22,117.13,4918.410052,3273.340018,53054.40986,16549.75,-34534,0,15420,0,38.1
3/30/2019,80810.03016,11348.63008,6682.180012,11793.30998,800.000002,43.53,112.1,4487.360023,3608.109997,35239.13982,11793.47003,-8501,0,5198,0,32.88
3/31/2019,81819.1499,12566.84001,4703.579949,7992.800034,779.360001,43.44,113.45,5368.300003,3565.079987,41573.99999,13162.48993,6190,0,-10441,0,26.86
4/1/2019,94634.43115,14956.73003,9591.000048,12271.62007,637.889999,43.7,93.91,5196.600009,3368.400002,10301.91002,5176.359966,23969,0,9750,0,39.36
4/2/2019,93952.02893,12544.73998,7655.6,11327.40002,936.569996,43.5,117.21,5114.410003,3455.359972,51905.33966,23367.87009,14557,0,-30606,0,35.07
4/3/2019,92719.00036,13998.56995,8387.950012,18221.02994,698.990002,43.88,104.2,2444.370021,3655.460027,16852.53984,11778.48004,-6558,0,25647,0,42.24
4/4/2019,87419.62012,16269.08001,7512.070033,20624.80996,548.829997,43.51,88.29,4023.859995,3425.040003,21779.04988,13455.31991,-25101,0,27477,0,42.02
4/5/2019,84087.97998,14290.31996,7262.699974,19262.96014,602.210001,39.9,91.41,4265.970004,3623.300008,21858.90012,14477.04995,-30801,0,31678,0,42.09
4/6/2019,75131.88,10389.38006,5676.909982,11309.27002,580.279998,39.01,93.7,4375.989966,3705.840004,9636.739995,7981.539997,19849,0,3157,0,39.11
4/7/2019,75303.7594,8032.540027,4917.920026,10874.90008,562.67,38.97,81.72,4290.129997,3315.859981,8897.149998,4496.510003,17718,0,14680,0,40.3
4/8/2019,86948.23999,10833.93989,5769.04001,12715.32997,816.879999,38.56,107.62,5236.510007,3748.009991,22496.48008,11141.38997,168,0,19134,0,41.3
4/9/2019,91622.20947,13113.74001,6704.279995,16884.91009,835.859995,34.07,104.8,5766.769999,4334.140028,20716.26994,9365.620023,7058,0,8820,0,41.94
4/10/2019,96627.17004,15247.99995,7175.189998,19277.33987,652.999998,34.25,91.64,2920.059994,4636.579994,16096.7399,6862.240031,18395,0,6887,0,43.82
4/11/2019,98052.74023,14268.88003,7781.099929,24200.66997,661.58,34.46,93.29,3310.169979,4395.349998,7053.670029,5044.61999,21995,0,10305,0,47.83
4/12/2019,94866.14014,15169.91997,8571.960015,25286.10999,645.930001,34.11,90.17,4074.050017,4879.789957,11028.27007,5554.670002,11378,0,8848,0,46.74
4/13/2019,84029.06995,14349.57002,7203.769993,19735.14984,827.300001,31.91,100.44,4357.880009,4778.809954,25362.30977,12483.86006,28428,0,-32006,0,43.93
4/14/2019,82400.06006,11664.34996,6553.319973,14278.29,876.27,31.98,106.61,4655.690003,4727.690018,29806.62026,15337.28,34591,0,-38602,0,37.93
4/15/2019,92871.1698,13320.90997,7343.87999,17466.87991,949.319994,29.46,101.55,5996.519956,4560.549997,24758.95988,11332.39993,30297,0,-22167,0,44.74
4/16/2019,93010.31982,12850.21993,7134.579994,14921.93005,958.889999,28.71,122.97,5431.649993,4536.430014,34742.87015,16339.30003,22741,0,-24591,0,45.35
4/17/2019,90663.54956,11314.21002,7073.430042,13804.35009,1020.610008,28.63,122.87,5975.27004,4538.600015,28611.93,11891.33005,23765,0,-15748,0,42.32
4/18/2019,78413.75024,9656.429976,5849.460008,9652.49003,902.799996,27.37,116.15,6035.25997,4349.37,19416.01987,8174.639986,26152,0,-10688,0,43.76
4/19/2019,76530.70008,8245.859976,4894.700003,8619.92999,701.540004,26.58,83.11,5953.129982,4169.23001,10579.19007,4315.410005,47439,0,-18341,0,41.6
4/20/2019,75977.75,7317.440003,4427.820021,6861.069989,614.150001,26.66,80.81,5912.970093,4032.749989,2529.23999,661.880001,41705,0,1535,0,41.9
4/21/2019,73637.00037,6138.839994,4254.279973,7970.270012,563.44,26.09,77.46,6013.939996,4171.460007,3286.129997,660.530002,39787,0,637,0,38.51
4/22/2019,76281.1203,5979.909997,5051.920016,6139.550001,885.720002,22.44,113.88,6139.860008,3710.189977,34979.90978,13424.36004,46863,0,-43866,0,28.06
4/23/2019,89053.27991,4058.760008,4926.199986,4161.419993,904.330001,22.49,112.31,6095.499962,3377.830006,59563.28006,21449.46008,28286,0,-37671,0,16.12
4/24/2019,90396.4801,5102.480013,5430.59,4315.509984,912.060004,23.93,122.39,3528.16001,3652.160021,55202.37007,22114.90991,14957,0,-18427,0,31.35
4/25/2019,90613.82959,7075.360007,5807.200033,8924.050013,846.919997,24.44,109.08,4726.199995,4153.880005,25922.79001,11041.99002,2274,0,27506,0,40.97
4/26/2019,87438.70007,6697.229978,5857.309995,9389.630023,612.819998,24.56,89.8,3227.630004,4129.769978,21921.98001,9394.020049,-19303,0,53745,0,43.48
4/27/2019,78333.05994,6526.920014,5591.310029,5814.529995,639.419999,26.94,81.49,3362.699988,4133.859989,21667.84003,4256.099982,13099,0,30767,0,33.3
4/28/2019,76648.04022,7404.209977,4851.339991,7253.740037,604.799998,26.92,89.52,3342.70001,4252.090003,21598.78007,3269.500006,-6323,0,49169,0,34.73
4/29/2019,89844.46979,10378.68999,6664.429994,10455.56994,790.459998,26.85,94.62,5769.109935,4277.609995,21820.90007,6437.31998,-10620,0,49197,0,43.15
4/30/2019,90557.45007,9907.720076,6072.089967,10955.97006,770.290004,26.88,97.27,4919.500012,4164.709994,19701.25998,7016.889972,7897,0,23999,0,43.73
5/1/2019,81406.9502,7600.419973,5009.170002,7644.43999,1078.52001,26.7,142.63,2610.570003,4044.469999,57669.72981,24026.04009,-639,0,-22529,0,24.69
5/2/2019,93291.78955,9945.679939,7400.480071,11466.71991,1166.98,24.62,146.27,3711.049955,4136.099952,70283.88941,23804.27994,-13631,0,-19062,0,30.46
5/3/2019,92175.60021,11395.85993,7999.74998,12756.87,1584.599997,24.03,155.25,4868.050015,3982.930018,51014.35989,21659.88998,-9678,0,-8601,0,40.29
5/4/2019,81349.76001,11308.97,6816.089984,13176.78011,1072.939999,22.01,125.7,5004.589979,4014.840009,26085.64964,13996.00005,17574,0,-14882,0,39.79
5/5/2019,79461.08972,10518.94997,6156.359978,10603.96998,1282.969999,22.1,151.07,5457.009981,3916.349996,39306.72005,15010.75992,18021,0,-28699,0,30.49
5/6/2019,93093.39917,11173.98003,8159.59998,14893.5701,1392.880019,22.18,149.92,5070.159969,3758.810019,52827.76999,23455.30009,-7096,0,-16112,0,44.18
5/7/2019,93074.83948,12746.80011,8073.939973,17604.27999,1101.859993,22.02,114.15,5173.809991,3234.620016,41381.78002,16318.67984,-23521,0,13217,0,50.47
5/8/2019,93690.1897,11598.38996,6210.439983,11887.90997,857.410001,22.04,100.47,4027.67,3565.979996,17975.16995,8115.149981,35443,0,-5066,0,41.31
5/9/2019,93469.48023,10872.09997,7554.269973,12101.61005,863.250004,22.04,103.95,3703.210003,4063.350006,16910.55983,7965.319994,5580,0,24580,0,45.25
5/10/2019,90011.71985,10224.78002,7075.539982,16038.73998,940.779998,22.01,109.33,2487.670009,3905.470008,25141.18995,8159.480007,2433,0,14832,0,44.57
5/11/2019,79203.29029,8215.699992,5679.140013,8625.280099,965.840004,21.9,108.58,6722.280036,3855.750007,36973.01005,10743.89998,26718,0,-27406,0,37.76
5/12/2019,78328.60986,4296.529998,5880.540021,9211.160015,1258.589999,21.84,156.67,6408.600014,3648.910005,42376.96977,15223.34001,20702,0,-26859,0,19.55
5/13/2019,91823.07996,8631.080029,6182.220031,11279.26999,976.140002,21.95,114.44,6030.580015,3921.010014,24615.09004,9708.37002,28854,0,-7172,0,41.41
5/14/2019,93822.04004,8170.460084,4767.129985,13437.91,497.46,22.22,71.16,5552.659981,3850.109993,2710.210002,418.900002,40835,0,13580,0,46.65
5/15/2019,93192.43005,8598.070003,5067.930014,8174.009932,551.669999,22.27,77.38,6213.990023,3785.889998,4325.169968,3357.920014,41989,0,11196,0,45.83
5/16/2019,92129.39917,6819.850058,5644.10998,4204.589985,863.560001,21.59,103.65,5999.239952,3877.290016,33296.80981,14264.12004,9053,0,10033,0,39.73
5/17/2019,82390.94983,9508.539986,6179.970058,4280.169983,975.3,17.14,114.3,1204.480011,3969.049994,36801.49005,14659.95993,-16955,0,24387,0,42.95
5/18/2019,76856.17017,4086.60996,4718.62999,3319.910007,668.709996,17.53,92.86,4176.229995,3897.44001,13864.98997,8216.759993,22350,0,12482,0,37.57
5/19/2019,76553.54999,3403.490022,4313.930016,2880.979995,652.939995,21.89,80.51,4321.570025,3609.610005,11400.92997,6941.089953,20752,0,18711,0,37.3
5/20/2019,90967.76007,8107.199952,6603.340016,3888.990013,1101.249993,22.16,92.72,5104.960017,3365.93999,8857.199997,2796.67998,319,0,50723,0,46.33
5/21/2019,93560.30994,5381.91005,7011.010002,5203.779978,1087.929996,23.16,127.42,2350.980028,3561.369987,11457.44004,3701.690005,18661,0,35820,0,43.3
5/22/2019,94207.99988,4428.71001,4566.379997,4525.210014,902.879999,24.46,109.95,2067.44,3320.349995,35141.28998,13592.04004,-3061,0,31081,0,40.56
5/23/2019,92138.16064,8903.33998,5602.04001,4650.660006,984.540002,26.69,116.34,6377.250002,3026.280022,26926.19015,9887.250003,-13445,0,40110,0,41.02
5/24/2019,88740.65979,4740.990023,6520.220027,4999.809982,1021.440003,23.99,124.05,3664.579989,3386.300002,44227.57017,17870.4501,-18215,0,23283,0,39.45
5/25/2019,76616.38995,1752.079994,6151.139999,4563.779966,960.159997,22.15,113.59,4611.170039,3603.590005,44002.69007,16461.70006,-5679,0,2120,0,35.44
5/26/2019,76785.07019,3949.569976,4165.280017,2978.920016,599.8,22.11,87.44,2708.140007,3362.019997,28943.7401,13812.11996,31350,0,-11418,0,27.81
5/27/2019,89369.36999,6931.280015,6780.379954,4431.36999,968.179998,22.1,107.58,3413.380029,3698.249997,39109.25977,15425.86994,-8620,0,20578,0,34.19
5/28/2019,90515.14038,10773.56008,6137.920015,3331.390001,704.259999,21.68,90.54,5281.81,3714.849995,40954.58006,14586.57011,-26700,0,34150,0,41.3
5/29/2019,22798.74011,2990.68004,1475.059999,994.46,248.470002,6.31,26.53,275.289994,1031.659998,7372.600008,4430.239969,-6988,0,11807,0,41.76
5/30/2019,25983.96008,1915.690023,1936.560001,1340.129994,269.010001,7.18,34.64,87.46,1245.65001,10235.56993,5926.409911,-6527,0,11134,0,15.36
5/31/2019,79659.71973,6689.229985,6944.879946,2533.320022,601.160001,21.22,75.49,4684.370009,3673.310001,8878.649992,4621.409986,269,0,41478,0,35.93
6/1/2019,74735.31006,4459.530011,4587.150031,3725.010012,748.55,16.59,99.23,3640.500013,3769.049995,38120.25983,13753.10987,-24319,0,28592,0,29.82
6/2/2019,74680.22016,1953.770003,4874.979995,4426.730003,886.350004,16.75,113.16,5813.140085,3804.140014,17693.05002,11754.51005,22235,0,3426,0,28.25
6/3/2019,87649.76086,8265.339997,6129.099987,3798.610016,817.500001,16.71,92.82,3871.220019,3470.640004,15633.74993,9243.389977,-10895,0,49303,0,36.9
6/4/2019,87113.31079,9436.78996,4717.089981,3135.760007,1099.409986,17.03,81.3,5600.429976,3496.159974,7345.749932,4383.270009,6286,0,43866,0,38.99
6/5/2019,78514.17023,5353.110014,5099.789966,3643.670005,761.830001,18.84,95.92,5499.199986,3656.53,16583.08997,11320.56006,-21187,0,51468,0,35.74
6/6/2019,90744.06964,2865.710033,4787.840004,4320.120013,869.600002,18.84,104.64,4467.760004,3634.200002,24298.3001,15939.92005,-16082,0,48836,0,31.77
6/7/2019,87254.7395,295,5189.190016,2734.879993,562.650002,19.29,71.12,5719.359991,3618.700017,8451.300057,4777.810009,2999,0,54321,0,36.74
6/8/2019,77883.42035,426.48,5802.210031,6269.260019,1252.910005,19.14,146.76,3053.44,3763.26001,51301.58978,22183.81973,6139,0,-18446,0,9.02
6/9/2019,73886.6897,356.75,5792.379998,4551.790021,915.539992,19.21,108.4,5214.519972,3588.700001,41744.62038,13873.53006,-28167,0,28656,0,18.35
6/10/2019,76375.57965,571.87,5287.440019,4241.710019,854.840004,19.27,103.42,3337.79997,3937.420013,15883.59997,12859.89993,-16036,0,46848,0,30.64
6/11/2019,91872.50012,591.200002,6331.990024,3880.84004,784.590008,19.4,98.87,2610.009971,3760.709988,24667.40995,13105.05997,-25650,0,63696,0,41.72
6/12/2019,92817.85047,581.709995,4570.600018,3312.159982,767.439995,19.41,85.94,2228.209999,3470.729981,18407.14996,10955.98995,-20442,0,71143,0,43.01
6/13/2019,91004.94995,354.78,6054.530017,4638.790019,981.660008,19.35,112.87,5691.09003,3681.040003,21970.71996,7286.230018,-2920,0,44774,0,35.58
6/14/2019,87664.69959,301.77,5144.159973,3455.289988,762.110004,19.44,81.24,5225.670069,3523.559972,11971.71008,6362.949948,-14492,0,67969,0,41.19
6/15/2019,76551.16944,319.93,4520.48999,4242.220002,851.560003,19.41,105.13,2100.4,3451.519994,20162.73016,13512.01998,-12916,0,42411,0,27.57
6/16/2019,74915.74017,290.65,4086.359984,3391.010008,683.190004,19.29,82.6,5608.499999,3395.249995,19197.72997,5769.190056,-6356,0,40334,0,30.8
6/17/2019,91566.41052,901.180001,5328.190032,4155.629983,831.449993,19.29,93.29,5813.139986,3575.809987,15539.46993,3916.069947,-14736,0,66934,0,41.2
6/18/2019,90098.19983,3869.799954,4644.589985,2484.830019,595.49,19.43,64.33,5503.860047,3396.729998,11406.59998,6333.170018,-13774,0,66789,0,41
6/19/2019,91769.77002,4354.110004,3678.489987,2352.049995,591.18,19.45,64.94,5251.079982,3327.919993,10576.2,5296.540011,-5045,0,62293,0,40.81
6/20/2019,91846.46069,4116.009978,3309.020009,2061.059993,459.679999,19.32,64.52,3548.849976,3437.540005,11294.59999,3864.109976,548,0,60366,0,36.39
6/21/2019,88388.05994,2540.519985,4393.750027,3109.169987,628.020001,19.23,81.88,4787.779953,3465.520003,14955.75002,5486.059969,-19885,0,70342,0,37.02
6/22/2019,75410.60956,3052.900017,3054.999989,1989.58,408.76,19.23,61.53,6105.440038,3671.500005,7667.420062,2430.239997,-15355,0,62450,0,31.5
6/23/2019,74009.5802,756.500003,4612.139977,2819.509968,633.399995,19.28,82.41,6422.820026,3742.179988,5479.05,2585.490014,16667,0,29509,0,26.32
6/24/2019,91532.30017,725.530002,6415.319964,7559.840068,1097.549991,19.34,125.71,6302.369997,3574.349986,19299.23011,10643.87003,-5927,0,42427,0,34.93
6/25/2019,94792.09009,371.31,6010.31,9310.210007,966.83,19.43,107.14,5737.329992,3319.40001,13362.07002,8373.989999,-11324,0,58953,0,39.19
6/26/2019,95132.52026,224.17,5425.640028,5464.130056,1092.829998,15.56,132.04,5040.610011,3513.300015,32400.63988,15735.33998,-8878,0,36507,0,34.95
6/27/2019,90928.54968,1079.990014,5154.739992,5633.79004,1136.770007,14.16,133.54,6639.569988,3718.319989,36439.96005,19645.06997,-18049,0,32053,0,33.21
6/28/2019,89296.74976,2720.229974,4658.440014,4123.790034,665.700002,14.33,84.16,6434.500009,3549.029979,10570.93002,4232.080007,-13216,0,65726,0,42.48
6/29/2019,77899.53052,2737.000005,2703.589999,4471.840008,419.640001,14.14,65.6,6429.600001,3506.249993,13512.11,4665.139995,-20638,0,60880,0,32.92
6/30/2019,78685.67023,3160.67001,6644.780015,6307.39002,1710.730005,14.16,142.81,6278.379994,3776.530008,37854.03978,18505.79,8051,0,-12302,0,20.64
7/1/2019,91865.63978,2491.399996,6455.950036,6122.339989,1221.689999,14.16,139.23,4150.88003,3655.289993,53201.44951,22327.43009,-16512,0,11988,0,27.63
7/2/2019,91350.64002,2229.500024,6534.429975,6062.740023,1215.659988,14.16,137.74,4963.039989,3681.220002,59900.98016,24352.15988,-16854,0,1719,0,27.25
7/3/2019,91258.05024,2505.62,7517.069985,5517.539999,1103.379996,14.16,131.56,5473.020006,3512.590002,46077.14008,20102.35995,-19860,0,21523,0,29.1
7/4/2019,93028.75037,2804.919956,7627.609919,6541.500011,1304.149994,14.14,153.74,2164.209967,3691.300005,57556.59994,25252.30005,-21298,0,11204,0,28.73
