Fecha,hidraulica,eolica,Solar,Biomasa,Ondas,gas natural ciclo combinado,gas natural,carbon,otra termica,importacion,exportacion,turbinacion bombeo,demanda,IPC portugal,IPI PORTUGAL,EMPLEO AGRICULTURA,EMPLEO INDUSTRIA,Empleo servicios
2/4/2014,391931.1,276263.9,1633.7,28235,0,9564.8,61655.4,18313.2,3592.4,1310.7,127067.7,13184.5,649937.3,98.44410479,99.9,412,1 057,2 993
2/5/2014,366321,277369.8,2054.1,28735.4,0,4211.6,62524.4,18630,4028.5,0,105101.9,21395,635032.5,98.44410479,99.9,412,1 057,2 993
2/6/2014,357014.4,344370.1,1453,28141.4,0,3369.6,62266.2,17661.2,3776.4,0,156128.1,21460.6,638181.6,98.44410479,99.9,412,1 057,2 993
2/7/2014,378161.6,280119.8,3462.8,28849.8,0,8505.2,63474.6,17289.2,4221.8,0,131130.8,21373.8,629265.7,98.44410479,99.9,412,1 057,2 993
2/8/2014,270556.1,297786.2,1445.4,27707.2,0,3842.4,51476.4,17292.4,4049.9,1746.5,83596.4,33517.2,556504.5,98.44410479,99.9,412,1 057,2 993
2/9/2014,268658.7,266298.3,676.9,25308,0,3811.6,44185.4,17293.6,2738.3,8667.8,84349.2,22794.7,528260.5,98.44410479,99.9,412,1 057,2 993
2/10/2014,289990.8,219834.5,5902.3,24344.6,0,13420.4,60353.7,17288,2775.2,26463.3,27833.6,14010.1,616412.8,98.44410479,99.9,412,1 057,2 993
2/11/2014,341309.8,195352,732.3,28149,0,28899.6,61417.7,41313.2,3919.2,21577.5,59212.1,16979.8,644211.1,98.44410479,99.9,412,1 057,2 993
2/12/2014,359889.5,207378.4,1155.7,27810.3,0,13260.4,62907.6,29144.4,4108.4,17405.8,65939.7,10467.6,644402.3,98.44410479,99.9,412,1 057,2 993
2/13/2014,318114,258585.6,2204.3,27582.4,0,10809.2,61191.8,18324.8,4052.5,3981.8,77472.5,0,625329,98.44410479,99.9,412,1 057,2 993
2/14/2014,312540.1,303902.7,1675.5,28163.9,0,6785.2,58969.1,19718.4,4118.1,1448.5,110531,0,624857.2,98.44410479,99.9,412,1 057,2 993
2/15/2014,366537,132333.4,2986.7,29533.6,0,10334.4,50926,34956.4,3924.2,0,85465.2,0,544067.3,98.44410479,99.9,412,1 057,2 993
2/16/2014,432698.9,52447.7,7163,28213,0,13322.8,45633.3,26858.4,2990.2,15.3,94916.3,0,512615.6,98.44410479,99.9,412,1 057,2 993
2/17/2014,402525.6,123938,4714.9,26516.2,0,21267.6,64097.9,96094.4,4034.8,0,117337.7,0,623727.2,98.44410479,99.9,412,1 057,2 993
2/18/2014,420086.4,135706.2,5690.9,21962.6,0,24215.2,66703.7,88755.6,3575.7,0,144990.2,0,620820.4,98.44410479,99.9,412,1 057,2 993
2/19/2014,406283.7,79359.7,6146,23801.6,0,9481.2,66707.7,66393.6,4539,2586.9,49749.7,0,613708.8,98.44410479,99.9,412,1 057,2 993
2/20/2014,391776.9,195989.9,2166.3,24643.4,0,0,66834.7,44780.8,4281.6,0,106173.1,0,622359.7,98.44410479,99.9,412,1 057,2 993
2/21/2014,377653.3,141594.3,5233.3,22718.4,0,0,66858.5,45806,3038.1,2365.5,52614.3,0,610671.8,98.44410479,99.9,412,1 057,2 993
2/22/2014,391973.9,106197.6,5092.1,23289.6,0,11143.6,55456.8,25088.8,3715.5,0,78666.7,0,540881.3,98.44410479,99.9,412,1 057,2 993
2/23/2014,292750.2,258931.8,6916.9,23231.5,0,5648.8,49210.2,17344,3530.6,0,155011.7,0,500022.6,98.44410479,99.9,412,1 057,2 993
2/24/2014,370124.2,200370.7,5513.2,23394.7,0,9933.2,67330.7,80040.8,4211,0,159619.2,0,599018.1,98.44410479,99.9,412,1 057,2 993
2/25/2014,371947.7,247055.1,3454.9,24160.4,0,0,67836,27914,4405.4,0,121411.5,0,623006.7,98.44410479,99.9,412,1 057,2 993
2/26/2014,355141.8,175987.5,6354.4,26520.3,0,0,65436,45765.6,4183.8,1622.8,65435.4,0,613569.8,98.44410479,99.9,412,1 057,2 993
2/27/2014,393703.1,152384,2089.9,26767.7,0,10930.8,64579.3,53518.8,4292.9,4634.4,95846,0,615322.7,98.44410479,99.9,412,1 057,2 993
2/28/2014,300076.3,264944.4,4729.4,26004.1,0,0,66973.7,24807.6,4444.1,0,85497,0,604182.5,98.44410479,99.9,412,1 057,2 993
3/1/2014,288504.1,320022.1,1508.8,26212.9,0,0,54408.6,17340.8,4345.1,0,151407.3,7593.4,550945.9,99.78761006,96.2,412,1 057,2 993
3/2/2014,251614.1,321097.3,1912,29398.8,0,0,46859.4,17336.4,3504,0,150671.1,7284.2,511474.9,99.78761006,96.2,412,1 057,2 993
3/3/2014,253638.2,353232.8,4379.1,30431.7,0,0,65522.8,17335.2,4277.3,0,139181.8,15986.4,571205,99.78761006,96.2,412,1 057,2 993
3/4/2014,296636.8,258078.5,4232.4,30169.1,0,0,65797.3,17333.6,4244.4,0,139123.2,2566.6,532570.6,99.78761006,96.2,412,1 057,2 993
3/5/2014,345190.4,177369.6,5796.4,29046.9,0,12670.8,64061.6,36909.2,4345.1,1085.4,82353,3548.4,587890.4,99.78761006,96.2,412,1 057,2 993
3/6/2014,419294.9,48332.4,7243,27797.4,0,20052.4,65249.6,111412.4,4451.1,0,117039.5,0,585208.2,99.78761006,96.2,412,1 057,2 993
3/7/2014,396232,47096.4,7415.2,28520.8,0,11885.2,63871.9,124443.6,4091.7,0,108765.9,3997.2,569891.7,99.78761006,96.2,412,1 057,2 993
3/8/2014,321615.1,210268,7704.4,28184.7,0,0,53986.1,24250.4,3639,0,116913.3,33077.8,496687.7,99.78761006,96.2,412,1 057,2 993
3/9/2014,279099.5,204761.7,3586.2,28331.7,0,0,47312.5,22190.4,2955.6,0,113806.3,10062.4,461814.3,99.78761006,96.2,412,1 057,2 993
3/10/2014,325921.6,174380.4,7734.8,29059.4,0,12442.8,65660.8,69270.8,4333.1,0,133280,13822.5,539556.8,99.78761006,96.2,412,1 057,2 993
3/11/2014,318313.8,141248.6,7690.9,29730,0,9234,63068.1,87206.8,4427.4,0,99662.3,12926.9,546525,99.78761006,96.2,412,1 057,2 993
3/12/2014,321357.3,67506.2,7167.3,28669.1,0,0,65099.3,114154.4,4615,8973.6,61855.7,9053.3,545072.9,99.78761006,96.2,412,1 057,2 993
3/13/2014,320067.8,22242.4,6631.7,27087.4,0,0,66574.2,135427.6,4697.8,5842.2,43629,442.8,543329.4,99.78761006,96.2,412,1 057,2 993
3/14/2014,347140.2,34947.4,6759.8,27412.1,0,3221.6,66439.9,152018.4,4504.5,0,97819.6,693.6,543025.1,99.78761006,96.2,412,1 057,2 993
3/15/2014,301791.8,41977.1,7611.3,29098,0,0,54323.9,51744.4,4366.8,16647,20952.8,459.2,483692.7,99.78761006,96.2,412,1 057,2 993
3/16/2014,251072.4,82189.8,7605.3,28238.4,0,0,47816.9,27795.2,3431,24595.8,10257.2,14345.1,445281.9,99.78761006,96.2,412,1 057,2 993
3/17/2014,297809.5,25421.5,7371.9,28316.3,0,4864.4,65489.3,138483.6,2861.1,5874.4,51199.4,0,523975.9,99.78761006,96.2,412,1 057,2 993
3/18/2014,280335.2,76499.1,7301,27535.3,0,0,65063.1,139503.2,2671,1221.8,52223.5,4259.9,542549.8,99.78761006,96.2,412,1 057,2 993
3/19/2014,291131.6,78760.6,7242.1,29144.7,0,4117.6,59973.4,129148.8,2696.1,5034.3,56427.2,9650.7,540257.4,99.78761006,96.2,412,1 057,2 993
3/20/2014,285837.6,37082.5,6237.4,29627,0,0,58489.8,159237.2,2826.7,2441.5,35693.6,726.7,544490.6,99.78761006,96.2,412,1 057,2 993
3/21/2014,300581.6,92038.1,4901.7,30515,0,0,59241.1,139686.4,3095.7,20121.5,85034.6,9024.3,555142.3,99.78761006,96.2,412,1 057,2 993
3/22/2014,224130,245014.8,5953.6,31594.7,0,0,43543,24735.2,4232.7,6954.6,73110.3,20256.7,490490.3,99.78761006,96.2,412,1 057,2 993
3/23/2014,245070.1,91478.1,7049.5,30450.5,0,0,38751.5,30472.8,3804.3,30532.4,9508.2,10348.8,455784.8,99.78761006,96.2,412,1 057,2 993
3/24/2014,258323.3,225919.3,4583,30621.9,0,0,55481.3,48340,4561,12058.9,67015.2,13502.9,557503.4,99.78761006,96.2,412,1 057,2 993
3/25/2014,189204,340653.2,5482.3,31067.1,0,0,55630.7,17343.6,4788.9,4214.5,41937.4,24236.1,580250.6,99.78761006,96.2,412,1 057,2 993
3/26/2014,181144.5,233845.2,7386.4,31827.5,0,0,56480.2,29717.2,4673,43803.3,3272,8859.8,574176.9,99.78761006,96.2,412,1 057,2 993
3/27/2014,293587,83706.8,3079,32000.2,0,8466.4,56337.5,157871.2,4664.9,9085.7,63735.4,61.8,583918.3,99.78761006,96.2,412,1 057,2 993
3/28/2014,277992,104774.2,4797.3,31743.3,0,0,55733.7,156316,4588.7,16233.9,60463.3,9688.8,580956.2,99.78761006,96.2,412,1 057,2 993
3/29/2014,219878,19651.7,5362.4,31550.9,0,0,41438.1,59960.8,4300.5,130766.8,1078.2,1758.6,508286.9,99.78761006,96.2,412,1 057,2 993
3/30/2014,198743.8,198436.2,3730.6,28815.4,0,0,35646.8,34922.8,3334.2,16982.7,35130.3,15660,467727.7,99.78761006,96.2,412,1 057,2 993
3/31/2014,261572.7,272059.1,2219.9,29811.4,0,13675.2,54206.6,74209.2,4300.5,295.4,126560.8,5381.4,577970.2,99.78761006,96.2,412,1 057,2 993
4/1/2014,229068.4,338439.4,1148.6,30235.4,0,0,53276.2,22611.6,3952.2,5959.5,52926.1,29566.5,600011,100.0234699,98.7,394,1 063,3 036
4/2/2014,324837.3,94581.3,5145.4,27905,0,25954,54088.9,56858,4020.5,31228.9,27999,15791.3,579277.9,100.0234699,98.7,394,1 063,3 036
4/3/2014,348062.6,117182.1,6296,28339.1,0,11236.8,54358.1,41830.8,4392.3,4074.9,38836.4,121.6,574997,100.0234699,98.7,394,1 063,3 036
4/4/2014,308089.4,172389.4,3350.9,29471.3,0,0,54367,20513.2,4513.6,11010.5,7291,4090.2,590626.9,100.0234699,98.7,394,1 063,3 036
4/5/2014,344253.6,65974.5,2692.7,28840.9,0,10897.2,41715.5,43994.4,3557.4,3032.4,32433.1,1079.2,509886.8,100.0234699,98.7,394,1 063,3 036
4/6/2014,309455.6,58501,7311.1,28563.1,0,2.8,32331.1,22956.8,2971.2,19968.4,12008.7,6913.2,461299.4,100.0234699,98.7,394,1 063,3 036
4/7/2014,338681.8,59080.6,8868.4,29017.8,0,3135.6,50323.4,48032,3896.2,36007.5,31617.6,7384.5,536431.1,100.0234699,98.7,394,1 063,3 036
4/8/2014,315296.8,23728,8981.2,29878.3,0,0,54476.1,69558,4058.6,66907.3,12302.3,17455,541675.4,100.0234699,98.7,394,1 063,3 036
4/9/2014,291207.4,125085.7,3580.6,27385.6,0,0,53207.4,64428.8,4287.5,23467.4,29311.3,23124.8,538940.9,100.0234699,98.7,394,1 063,3 036
4/10/2014,295963.8,81678.1,8362.8,30543.2,0,0,54496,59342.8,3920.8,58380.6,23731.4,33131.6,534696.6,100.0234699,98.7,394,1 063,3 036
4/11/2014,306974.6,29218.8,7803.4,31082.3,0,0,54803.8,31964.4,4132.7,83329.4,3528,10261.5,533914.7,100.0234699,98.7,394,1 063,3 036
4/12/2014,291038.3,55125.5,6311.1,30753.9,0,0,42152.3,29834,4309.2,31081.1,13268.7,3912.2,471837.3,100.0234699,98.7,394,1 063,3 036
4/13/2014,273955.7,34215.6,7445.8,30294.3,0,0.4,37163.5,18012,3810.6,75660.7,7602.9,33958.3,436083.6,100.0234699,98.7,394,1 063,3 036
4/14/2014,314121.5,55714.2,3588.4,29852.6,0,14272.4,56777.6,85291.6,4528.7,20695.1,54611.3,7469.5,520861,100.0234699,98.7,394,1 063,3 036
4/15/2014,333238.3,19782.5,4998.5,30958.5,0,0,55168.7,149256,4662.4,1307.9,68469.8,0,529798.2,100.0234699,98.7,394,1 063,3 036
4/16/2014,303958.1,18958,6690.3,31460.4,0,0,58155.9,157226.4,4699.8,9295.4,46548.6,8962.5,534007.6,100.0234699,98.7,394,1 063,3 036
4/17/2014,271091.5,33762,8828.7,29475.5,0,0,57718.1,52861.2,4529.3,78728.6,192.3,4105.1,530591.3,100.0234699,98.7,394,1 063,3 036
4/18/2014,279266.4,49900.4,4565.3,29930.9,0,0,40930.9,27426.4,3541.8,42676.2,7034.8,3857,465374.7,100.0234699,98.7,394,1 063,3 036
4/19/2014,246671.9,95134,6031.1,30369,0,0,45134.8,22470.8,4777.1,18948.4,14922.9,9368.7,443444.7,100.0234699,98.7,394,1 063,3 036
4/20/2014,229774.5,46854.8,3433.1,28864.3,0,0,39150.3,26220,3693.6,61566.1,10765.1,37367.3,389056.4,100.0234699,98.7,394,1 063,3 036
4/21/2014,268860.4,72769.1,6275.2,28151,0,0,55930.6,94783.2,4291.6,4639.2,69720.1,3349,460840.3,100.0234699,98.7,394,1 063,3 036
4/22/2014,267302.7,111585.4,7079.5,28862.9,0,0,58139.2,105329.2,4209.3,12226,64803.3,10767.8,517713.5,100.0234699,98.7,394,1 063,3 036
4/23/2014,291071.3,81126.1,5185.2,29765.6,0,3741.6,57928.3,140972,4209.4,0,79691.1,7776.3,525374.2,100.0234699,98.7,394,1 063,3 036
4/24/2014,237209,158104.6,6527.9,29704.7,0,7048.4,59722.1,82862.8,4193.3,13726,46247.4,19699.5,530383.6,100.0234699,98.7,394,1 063,3 036
4/25/2014,182402.2,146268.1,9480.7,29553.6,0,0,41473.2,17317.2,3242.3,65925.9,3590.7,24465.1,464627,100.0234699,98.7,394,1 063,3 036
4/26/2014,148982.5,239978.7,4131.6,30283.2,0,0,46612.7,17313.6,3165,17543.9,26634.6,21078,458381.3,100.0234699,98.7,394,1 063,3 036
4/27/2014,122250.7,135720.4,9739.1,29693,0,0,44679.2,22609.6,3214.6,84827.1,2545.6,19804,428581.5,100.0234699,98.7,394,1 063,3 036
4/28/2014,227048.9,117533.7,9456.2,28184.6,0,0,61442.5,67976.8,3995.6,29191,21030.6,5447.3,516935.4,100.0234699,98.7,394,1 063,3 036
4/29/2014,234757.3,132953.5,9756.7,29771.7,0,0,62138.1,71153.2,4700.9,20955.7,21135.7,11867.1,531836.5,100.0234699,98.7,394,1 063,3 036
4/30/2014,278588.7,86726.8,9640.1,30254.3,0,0,60444.8,80263.2,4882.8,13505,28764.8,407.7,533943.9,100.0234699,98.7,394,1 063,3 036
5/1/2014,200931.7,93177.2,9311.7,30554.8,0,0,43901.3,68676.4,4023.3,15510.1,9994.6,6169.9,448736.4,99.89608567,97.4,394,1 063,3 036
5/2/2014,147629.3,121782,9045.6,30299.3,0,0,59467.8,47175.2,4854.5,89949.9,9101.9,8046.8,491188.2,99.89608567,97.4,394,1 063,3 036
5/3/2014,116563.5,124092.2,9323.4,30125.4,0,0,48982.2,40905.6,4985.6,102455.2,306.3,17278.4,457532.1,99.89608567,97.4,394,1 063,3 036
5/4/2014,121773.4,65640.3,8992.8,29427,0,0,43339.6,121360.4,3308.8,50765.9,7262.8,6554.4,429563.3,99.89608567,97.4,394,1 063,3 036
5/5/2014,176499.9,33791.8,9141.7,29072.1,0,0,60820.3,136161.2,3211.5,70842.7,2172.9,638.5,515948.1,99.89608567,97.4,394,1 063,3 036
5/6/2014,134438.6,57775.4,8878.7,29608.6,0,0,61634,133283.6,4510.1,103604.9,243.2,1507.2,531127.2,99.89608567,97.4,394,1 063,3 036
5/7/2014,159916.5,101892.3,7696.8,31381.3,0,0,61468,139049.6,4841.5,40214.4,4094.7,8662.8,532793.5,99.89608567,97.4,394,1 063,3 036
5/8/2014,141859.9,138216.2,8616.2,31478.1,0,4258,61209.5,138910.4,4753.1,23664.1,19837.5,320,531786.2,99.89608567,97.4,394,1 063,3 036
5/9/2014,124826.8,115226,9127.6,32655.1,0,1668.8,61667.2,136617.6,4801.4,57479.1,6332.7,2593.9,534012.1,99.89608567,97.4,394,1 063,3 036
5/10/2014,81202.8,125902.2,8913.2,32008.3,0,0,49829.7,132602.4,4395.8,40675.8,42.1,3432.7,470922.4,99.89608567,97.4,394,1 063,3 036
5/11/2014,68714.4,125469.9,9454.3,30993.4,0,0,42537.8,130453.2,3283.4,54763.5,17650.6,14795.3,432156.1,99.89608567,97.4,394,1 063,3 036
5/12/2014,76816.8,116294.7,9422.8,30457.1,0,0,57624.6,136162.4,4689.3,87669.5,114,4923.3,513133.3,99.89608567,97.4,394,1 063,3 036
5/13/2014,83984.7,182457.1,9303.8,31747.2,0,0,56937.1,133372,4943.6,67113.8,16588.8,20671.6,531518.6,99.89608567,97.4,394,1 063,3 036
5/14/2014,83066.8,211209,8138.1,30867.3,0,0,57016.3,125181.6,4852.9,63081.8,21606.3,19500.6,541267.5,99.89608567,97.4,394,1 063,3 036
5/15/2014,84827.7,158251.7,9142.8,31905,0,0,57043.6,138712.8,4960.9,95570.5,17743.9,16383.6,545370.6,99.89608567,97.4,394,1 063,3 036
5/16/2014,73979.1,165785.4,6930.3,32921,0,0,57572.1,132896.8,4933.4,94930.8,10080.3,17505.6,541351.5,99.89608567,97.4,394,1 063,3 036
5/17/2014,68431,132679.7,8962.6,32516.4,0,0,45847.2,132300.4,4756.4,76555.5,11625.4,14606.1,474895.3,99.89608567,97.4,394,1 063,3 036
5/18/2014,68691,67422.6,8810.2,32235,0,0,39488.5,134450.4,4044.3,90573.7,0,4133.1,440668.9,99.89608567,97.4,394,1 063,3 036
5/19/2014,91003.1,100948.1,6606.9,32778.1,0,0,58125.5,131087.2,4969.5,102388,0,10724.5,516310.3,99.89608567,97.4,394,1 063,3 036
5/20/2014,92357.1,168854.9,4537.8,30997.2,0,4453.2,58092.9,137006,4769.1,35485.1,4434.2,3780.9,527391.6,99.89608567,97.4,394,1 063,3 036
5/21/2014,83871.5,275223.4,6016.2,30189,0,0,58091.8,86874,4883.4,28999.6,15172,22287.6,534466.4,99.89608567,97.4,394,1 063,3 036
5/22/2014,93404.2,214022.3,7666.7,32062.3,0,0,58466.5,88951.2,4876.7,49128.9,5727.7,13120.3,528348.7,99.89608567,97.4,394,1 063,3 036
5/23/2014,135805.7,148535.7,6160.4,32801.2,0,4330.4,56621,113593.6,4832.7,48368.5,11014,12334.8,526722.9,99.89608567,97.4,394,1 063,3 036
5/24/2014,138342.8,105984.2,9543.4,32842.8,0,0,48625.9,134574.8,4773.6,12828.7,25660.1,0,461075.4,99.89608567,97.4,394,1 063,3 036
5/25/2014,95454.7,147317.2,9118.2,32351.5,0,0,44859.8,136565.2,3941.7,5126.7,39640.2,4166,429787.1,99.89608567,97.4,394,1 063,3 036
5/26/2014,109255.5,116693,9686,31617.8,0,0,60706.2,138972.4,4776.3,61498.9,7931.8,10189.7,514063,99.89608567,97.4,394,1 063,3 036
5/27/2014,140944.3,100435,8072.3,31860.9,0,4425.6,58611.9,140874.4,5072.4,53480,4166.2,6117.2,532537.4,99.89608567,97.4,394,1 063,3 036
5/28/2014,137139.7,121637,5451.6,27134.2,0,2553.2,53299.6,140929.2,4319.4,46217.3,3926.1,3692.8,529904.3,99.89608567,97.4,394,1 063,3 036
5/29/2014,130315.6,131225.8,6667.1,27086,0,12046,53281.1,140946.8,3789.1,45282.7,7482.8,14592.2,527271.1,99.89608567,97.4,394,1 063,3 036
5/30/2014,91696.3,128687.2,8899.6,26528.8,0,4662.8,53695.4,140609.2,3915.4,80130.3,0,12394.2,524998.1,99.89608567,97.4,394,1 063,3 036
5/31/2014,80171,148283.5,10187.3,28050.1,0,0,44444.7,131869.2,4822.2,38866.4,6901.3,15762.1,462558.3,99.89608567,97.4,394,1 063,3 036
6/1/2014,74412.3,108863.4,11138.2,25382.9,0,0,38637.3,130068.8,2297.5,59971.2,962.4,19908.4,428274.7,99.9667441,96.8,394,1 063,3 036
6/2/2014,118335,77943.7,9629.6,27968.1,0,0,59586.4,137824.8,3316.3,90224.7,0,2345.2,521031.8,99.9667441,96.8,394,1 063,3 036
6/3/2014,155050.8,111254.6,10316,26568.3,0,14361.2,58965.6,149778.4,3394.7,22798.8,18203,1318.1,532171.5,99.9667441,96.8,394,1 063,3 036
6/4/2014,115137.9,130719.2,10623.5,26257.8,0,15769.2,58346.5,146195.6,3413.1,52299.1,7372.9,18900.1,531260.7,99.9667441,96.8,394,1 063,3 036
6/5/2014,111529.7,82967.5,9915,27607.7,0,16375.2,54901.1,157628.8,3777.2,69027.9,381.8,172.7,532323.5,99.9667441,96.8,394,1 063,3 036
6/6/2014,86088.1,211572.8,5145.5,29189.1,0,0,58275.3,153399.2,3196.8,26883,20166.1,11743.9,541007.9,99.9667441,96.8,394,1 063,3 036
6/7/2014,107650.3,149304,7614.1,29183.9,0,26.8,47584.9,133618.8,3215.3,23761,25901,7997.7,466298,99.9667441,96.8,394,1 063,3 036
6/8/2014,73605.7,68982.5,9372.5,30602.1,0,0,43199.9,150988.4,2589.5,62526.6,0,11658.4,429248.9,99.9667441,96.8,394,1 063,3 036
6/9/2014,89487.6,62118.7,9064.9,30959.3,0,0,56613.4,165245.6,3214.4,92280.2,0,16543.2,491503.9,99.9667441,96.8,394,1 063,3 036
6/10/2014,145939,41337.1,8857.2,30826.2,0,19334.8,44438,157699.6,2557.5,26467.8,25168.1,679.9,450830,99.9667441,96.8,394,1 063,3 036
6/11/2014,142108.7,39437.6,10414.3,28953,0,28708.4,59864.2,164802.4,3064.2,58315.6,550.7,2955.8,531388.1,99.9667441,96.8,394,1 063,3 036
6/12/2014,151330.1,64727.2,9354,30590.1,0,29529.2,58860.4,166636.8,3136.6,56939.6,2966.8,10038,557235.6,99.9667441,96.8,394,1 063,3 036
6/13/2014,138968.7,60912,9029.2,29640.3,0,29105.6,59685.6,167889.6,2547.1,61842.7,2955.5,2632.8,553058.2,99.9667441,96.8,394,1 063,3 036
6/14/2014,93634.6,76303.4,9154,30081.6,0,4277.2,48213,165759.6,2712.3,78022.9,1176.7,1702.8,504259.9,99.9667441,96.8,394,1 063,3 036
6/15/2014,80884.4,197836.5,9666.1,30520.2,0,0,41393.3,86320.8,1902.2,48822.7,4190.3,22749.8,468448.2,99.9667441,96.8,394,1 063,3 036
6/16/2014,102427.2,163785.2,9309.5,29942.6,0,14489.6,57792.7,147428.8,2558.4,61496.1,23427.3,9129.3,555390.2,99.9667441,96.8,394,1 063,3 036
6/17/2014,121547.2,116770,7115.6,30039.9,0,40049.6,59109.2,166999.2,2750.7,55803.1,27734.9,7880.5,563609.9,99.9667441,96.8,394,1 063,3 036
6/18/2014,110331,39454.5,5958.5,30260,0,42777.6,60727.2,168028.8,2825.4,103621.2,437.1,5195.4,557470.2,99.9667441,96.8,394,1 063,3 036
6/19/2014,98357.3,28636,8451.9,29983.2,0,30898.4,60048,168151.2,2690.7,134564.1,0,8200.1,552647.5,99.9667441,96.8,394,1 063,3 036
6/20/2014,100206.7,35480.6,8162.2,28766.1,0,28836.4,60595.1,168187.6,2776,120282.4,0,3811.6,548613,99.9667441,96.8,394,1 063,3 036
6/21/2014,76317.4,94462.8,6954.9,29657.5,0,0,45593.5,168087.2,2694.1,62412.1,312.6,6665.4,478141.7,99.9667441,96.8,394,1 063,3 036
6/22/2014,80270.9,32266.8,6499.9,28951.2,0,0,38995.8,168314.8,1954.7,94204.6,0,11669.5,438686.4,99.9667441,96.8,394,1 063,3 036
6/23/2014,122750.5,29458.6,4444.6,28556.7,0,34244.8,54231.3,167998.8,2551.7,72578.4,1975,4427.3,509589.7,99.9667441,96.8,394,1 063,3 036
6/24/2014,92674.6,46465,6073.7,28915,0,31435.6,58681.9,168006.4,2770,81552.4,102.7,14348.3,501197.3,99.9667441,96.8,394,1 063,3 036
6/25/2014,90430.3,86650.4,6473.9,28925.8,0,23697.6,60002.6,166752.8,2568.5,79638.3,440.6,14215.3,529541.3,99.9667441,96.8,394,1 063,3 036
6/26/2014,129206,79114,9769.1,30639.8,0,43711.2,60909.7,163032.4,2310.1,33105.2,10428.7,5973.6,534634.3,99.9667441,96.8,394,1 063,3 036
6/27/2014,142638.8,68371.8,9819.8,30809.7,0,33180,61362.9,168133.2,2580.7,40250.8,10997.4,6234,539131.7,99.9667441,96.8,394,1 063,3 036
6/28/2014,55229,177546,8620.4,30403.9,0,0,45875.6,122494.4,2641.9,60356.2,0,27657.6,474251.9,99.9667441,96.8,394,1 063,3 036
6/29/2014,63925.5,149877.9,10031,30291.7,0,0,40820.1,98189.2,1860.8,52626.5,880.7,10766.9,434367.1,99.9667441,96.8,394,1 063,3 036
6/30/2014,71374.5,93657.2,10169.8,29457.6,0,18765.6,61451.9,163636.4,2608.4,81164.7,0,9630.9,521655.5,99.9667441,96.8,394,1 063,3 036
7/1/2014,64400.4,134749.5,5882.6,28619.3,0,34930.8,56750.1,156154,2847.2,62796.1,0,8859.9,537289.9,99.27707806,98.4,383,1 088,3 049
7/2/2014,69941.3,124885.3,6992.4,29179.7,0,28270,54067.7,167400,3101.3,67695.2,1618.5,12907.5,535943.8,99.27707806,98.4,383,1 088,3 049
7/3/2014,78851.3,108712.1,9661,29287.5,0,43675.2,55884.6,164280,2999.2,62555.2,2238.5,10121.5,542565.5,99.27707806,98.4,383,1 088,3 049
7/4/2014,68144.7,76562.3,9729.9,29529.6,0,38614.4,60476.7,167978,3249.9,100966.3,0,6024.3,548276.1,99.27707806,98.4,383,1 088,3 049
7/5/2014,66678.6,111356.9,9987.8,29361.8,0,1427.2,44273.2,136177.2,3213.6,93580.2,0,12185.2,482316.9,99.27707806,98.4,383,1 088,3 049
7/6/2014,59977.5,133427.1,4267.8,28548.8,0,587.6,39501.3,145563.6,2398.8,48773,0,19921.4,441894.5,99.27707806,98.4,383,1 088,3 049
7/7/2014,78831.9,142864.9,10949.6,28481.2,0,25339.2,58310.5,143254.4,3127.1,48558.1,6820.3,8922.2,522880,99.27707806,98.4,383,1 088,3 049
7/8/2014,74155.8,148472.3,10811.1,27420.6,0,33806.4,60848.7,147089.2,3887.3,53616,8954.1,5981.6,544079.9,99.27707806,98.4,383,1 088,3 049
7/9/2014,75952.5,163273,10640.8,28230,0,4426.4,60270.3,151186.4,4113.5,82187.3,7063.2,13531.1,558339.5,99.27707806,98.4,383,1 088,3 049
7/10/2014,85843.2,151016,10569.8,29000.2,0,0,59723.8,149348.4,3982.3,101930.8,7108.9,16429.5,566578,99.27707806,98.4,383,1 088,3 049
7/11/2014,94648.7,113381.5,10605.3,27380.7,0,22362,59250.6,167424.8,4165.1,90165.1,6315.6,12204.4,569896.6,99.27707806,98.4,383,1 088,3 049
7/12/2014,76700.8,71676.4,10560.8,30553,0,0,48120,166834,4881.7,105511.6,0,11876.4,501825.8,99.27707806,98.4,383,1 088,3 049
7/13/2014,68140.9,95948.4,10632.5,30057.6,0,0,42819.6,158928,4138.2,57996.9,485.6,3923.1,463245.7,99.27707806,98.4,383,1 088,3 049
7/14/2014,83685.3,70375.9,10237.4,29787.5,0,56750.4,57110.7,168261.6,4839.7,81263.7,0,5155.3,556277.9,99.27707806,98.4,383,1 088,3 049
7/15/2014,69168,42961.6,10116.9,29056.3,0,83680.8,56501.6,168095.2,4816.1,111129.6,0,3899.7,570687.6,99.27707806,98.4,383,1 088,3 049
7/16/2014,81145,41336.2,10041.5,28841.9,0,82165.6,60039.4,167222,4943.6,105670.2,0,3027.8,577236.2,99.27707806,98.4,383,1 088,3 049
7/17/2014,85394.4,50270.2,9902.3,29935.2,0,37142.4,60220,167497.6,4590.1,134843.2,0,6765.7,571874,99.27707806,98.4,383,1 088,3 049
7/18/2014,82285.7,61366.3,8796.8,29335.1,0,25818,59222.8,161624.8,4080.2,132181,0,3213.7,560258,99.27707806,98.4,383,1 088,3 049
