,Fecha,PRECIO,DEMANDA,hidraulica,turbinacion bombeo,NUCLEAR,carbon,diesel,turbina de gas,turbina de vapor,ciclo combinado,eolica,solar fotovoltaica,solar termica,otras renovables,cogeneracion
3865,8/1/2021,76.88666667,610030.071,59359.741,7545.333,167497.56,7525.556,7484.811,753.852,2082.665,66815.907,107408.107,82015.888,30437.214,12495.331,64629.14
3866,8/2/2021,103.0745833,692296.539,79151.523,5096.871,166914.473,10103.121,7846.86,955.65,2152.024,114723.742,73091.264,78554.656,30087.911,12876.868,71215.404
3867,8/3/2021,106.2666667,716478.894,77619.114,9467.866,166703.049,11720.865,8555.844,1064.858,2868.303,113539.105,86884.444,81358.216,29946.159,13898.243,69450.014
3868,8/4/2021,105.2391667,726929.59,80489.527,4082.127,166655.697,11494.854,8307.31,1224.094,2642.472,122855.379,123854.105,83243.632,29647.231,13584.234,68182.192
3869,8/5/2021,101.6045833,737222.091,75165.509,3589.405,166473.59,10715.489,8234.926,1233.786,2987.02,92436.365,131595.205,86810.142,26750.508,13754.356,67787.172
3870,8/6/2021,97.21583333,733401.456,57085.35,12246.616,166795.151,10026.759,8962.41,1467.638,3432.832,98250.058,139295.095,89529.382,15573.084,13233.797,68398.138
3871,8/7/2021,65.63541667,676412.684,47760.714,6004.207,166925.025,7833.692,8811.249,1583.93,2662.515,72070.873,164813.881,86411.471,9422.223,13300.23,58467.853
3872,8/8/2021,85.29208333,615001.22,51609.312,4482.67,167117.26,8351.401,7931.063,1163.469,2837.821,81608.994,94854.772,83286.744,18455.428,13686.314,61015.222
3873,8/9/2021,106.7420833,688277.519,67961.541,6242.944,166665.703,11657.524,8376.521,1169.448,3425.651,102411.601,87069.845,79491.757,14111.342,13468.264,68156.435
3874,8/10/2021,111.8758333,712411.101,79008.299,4510.973,166411.346,11724.283,8524.226,1648.092,3629.146,160220.629,65460.014,68264.557,14535.741,13656.694,69663.471
3875,8/11/2021,113.9941667,735965.665,78543.561,6791.226,165987.202,11724.83,9550.039,2216.372,4089.955,165815.519,73020.76,66215.812,10887.554,13327.274,68853.792
3876,8/12/2021,115.8266667,755611.095,67437.456,6232.305,165352.751,11514.668,9131.979,2184.985,3056.468,170080.957,109290.007,74690.898,21595.629,12849.327,68336.853
3877,8/13/2021,117.2916667,762760.446,76431.309,7065.282,165337.814,11714.801,9058.03,2102.112,3722.12,182391.402,81803.317,74519.229,26080.59,12776.434,68324.751
3878,8/14/2021,114.6333333,734160.936,66053.215,2590.987,165092.903,11356.803,8668.987,1654.84,3733.289,186489.437,91454.267,71833.274,24969.896,12582.167,66268.238
3879,8/15/2021,110.0229167,692750.878,58484.394,3488.939,165003.536,10503.266,8308.829,1887.076,3359.12,131557.525,137054.528,69229.401,23828.121,12355.062,63490.38
3880,8/16/2021,88.92458333,734676.191,46185.875,3253.813,165577.279,9400.282,7879.019,1737.088,3381.663,107958.88,234175.873,82231.249,25620.013,11770.678,64655.074
3881,8/17/2021,89.49958333,734157.383,37340.772,2865.071,166206.329,9445.444,8182.252,1708.397,3764.394,102964.954,253511.626,80221.807,25578.719,12735.903,65576.074
3882,8/18/2021,105.40375,729662.489,47161.667,7727.301,166265.894,9568.918,8530.678,1354.852,3087.006,101095.266,196895.478,81660.037,15380.176,13470.435,68948.607
3883,8/19/2021,113.4041667,723091.039,63359.983,9688.096,166229.709,11087.652,8510.2,1476.413,3179.182,130842.693,107180.17,76601.307,15721.699,13386.601,69682.847
3884,8/20/2021,117.1391667,723168.05,64433.896,3602.266,165893.522,11674.859,8556.83,1769.892,4189.841,152501.698,74234.537,84213.916,11350.916,13649.816,69704.454
3885,8/21/2021,110.1404167,680177.885,55893.644,979.89,165871.292,8572.217,8443.737,1312.093,3509.297,130005.408,79663.449,81907.599,11217.008,13832.301,66158.205
3886,8/22/2021,100.5091667,642547.886,50543.285,1877.211,164704.425,7588.839,7563.198,1138.892,3304.014,98755.838,140987.069,69817.882,21573.96,13855.495,63449.474
3887,8/23/2021,99.755,740216.309,49104.237,1560.164,165970.678,9299.82,7689.243,1847.54,3360.603,102287.614,231618.633,71943.887,22791.376,13958.134,67095.311
3888,8/24/2021,102.0633333,749610.14,51994.937,4474.003,166279.465,9737.081,7451.622,2211.388,3427.799,128899.51,205565.262,65093.248,22928.221,13851.752,68764.87
3889,8/25/2021,116.73375,738207.487,56974.886,3940.638,166074.915,11202.274,8121.421,1460.114,3499.452,193995.168,88984.062,69217.219,23177.835,13937.895,70432.977
3890,8/26/2021,122.7566667,746460.103,59000.137,6309.623,166222.446,11817.815,8523.436,1981.884,3756.462,207125.357,46478.378,77038.017,25000.844,14184.365,71687.332
3891,8/27/2021,118.9941667,752000.087,60953.346,3573.552,166080.879,11770.419,8358.599,1632.396,3260.344,174784.484,85530.768,80458.279,17488.094,14101.815,72666.262
3892,8/28/2021,110.22,680131.728,45574.713,2382.417,166087.566,8581.592,7952.743,1061.315,2187.823,101225.096,167386.607,82353.805,6987.309,13841.97,68961.434
3893,8/29/2021,102.0341667,625714.882,48867.225,3906.403,166270.481,7873.277,7830.887,804.795,2347.178,94934.482,112076.512,77100.115,19270.192,12391.292,68555.135
3894,8/30/2021,124.45125,722450.384,59948.112,6147.043,166313.401,11747.422,8516.6,1996.65,2829.676,170887.352,74702.833,73441.131,23575.111,11892.651,73664.062
3895,8/31/2021,130.5304167,747811.051,63763.523,7963.722,166356.462,11846.845,8996.789,2081.435,3878.055,187837.094,81297.627,67076.343,26165.862,11884.539,74044.346
3896,9/1/2021,132.465,746405.192,63828.607,6060.439,166300.886,15310.376,8867.531,2240.914,5122.528,181439.703,107197.475,44852.752,25136.708,12286.233,74268.139
3897,9/2/2021,140.2270833,733294.828,63461.645,4310.886,166606.937,18953.501,9314.736,2290.863,3702.302,195450.99,34160.985,67330.671,4359.653,12887.013,74801.141
3898,9/3/2021,137.7,731068.102,62383.584,267.579,166217.717,19358.902,8739.667,2268.833,3087.725,207908.334,20866.063,77069.717,13448.431,12968.701,75452.765
3899,9/4/2021,134.8945833,661105.572,56325.542,1260.941,164679.659,18674.653,8931.978,1414.912,3475.477,164381.099,31270.376,81054.709,14053.893,12895.43,71392.653
3900,9/5/2021,128.69625,625947.506,49814.644,3149.249,166101.62,11620.466,8116.864,1689.194,4360.202,125281.032,76900.066,78799.101,10799.032,12335.439,69806.406
3901,9/6/2021,132.645,750941.319,55371.691,4845.446,166013.638,11620.765,9566.563,3060.262,4632.676,181501.74,139340.657,46066.132,19712.178,12238.126,71961.986
3902,9/7/2021,127.3558333,778331.589,45839.308,1800.253,166059.328,11632.439,9301.134,3341.478,4199.56,135902.62,227382.476,66948.986,16598.383,12194.846,70952.756
3903,9/8/2021,135.6541667,758832.979,52775.008,3117.74,166273.141,18589.687,8575.382,1996.871,3341.5,170729.836,138514.226,71169.9,17773.515,13322.285,71153.421
3904,9/9/2021,141.7125,759765.067,53610.182,1806.182,151743.644,19055.826,8310.057,3057.58,3617.523,206087.247,124180.558,61946.495,300.279,12873.512,71985.121
3905,9/10/2021,152.3195833,743109.71,52917.244,2223.796,141067.524,19118.039,8302.447,2968.307,3436.528,218591.916,72803.407,77420.61,275.508,13640.602,73429.608
3906,9/11/2021,150.7791667,664034.519,47831.356,1872.12,140942.498,18943.698,9558.839,2030.14,4165.006,199738.654,35537.58,68051.618,5074.607,13856.34,71250.436
3907,9/12/2021,144.1779167,624471.173,52758.039,3917.835,147918.441,11890.57,9291.806,1689.657,4294.805,150380.148,47332.217,75727.599,15051.721,13458.399,68610.009
3908,9/13/2021,154.1566667,730599.845,45529.259,737.583,160803.398,11915.025,9346.865,4016.071,4609.801,199549.728,153211.639,25534.977,20050.78,13222.172,71294.976
3909,9/14/2021,153.43,744889.97,58704.002,4932.659,165171.5,17419.746,9530.32,4124.253,4601.727,245918.884,118229.233,22826.606,20513.172,13580.76,71176.998
3910,9/15/2021,172.7833333,740655.596,60463.037,1529.973,164806.323,19122.743,9300.022,4056.551,3903.616,293816.432,46242.228,54861.448,23444.185,13605.749,72474.864
3911,9/16/2021,188.1766667,726396.632,43689.978,1259.911,164798.085,19116.912,8530.773,3168.386,3473.784,204788.324,86349.905,69079.187,23476.097,13936.523,74593.504
3912,9/17/2021,166.29,714163.921,38439.668,2168.215,165154.089,19138.896,8475.358,2472.752,3154.222,222739.398,55845.867,76512.95,19227.873,13212.687,74383.194
3913,9/18/2021,159.3683333,639492.9,33881.707,2625.878,165342.087,12143.044,8542.255,1408.3,3685.659,118958.628,112222.564,75118.435,13487.963,13491.188,71504.509
3914,9/19/2021,146.5741667,588068.278,33082.568,4975.034,165903.022,11650.311,8136.864,658.614,3304.984,100030.373,96545.642,79670.048,6752.312,13612.553,70229.921
3915,9/20/2021,156.7479167,692113.328,34491.92,1437.096,167262.275,11772.099,7790.696,2258.828,3918.607,102985.453,197640.373,73744.057,3091.138,13445.212,72822.449
3916,9/21/2021,150.2566667,696775.737,34110.153,8202.205,167498.199,11249.228,8035.614,2203.114,3490.724,69995.712,223349.507,71078.593,8558.582,13366.87,73031.51
3917,9/22/2021,175.8720833,701743.975,41360.183,4553.837,167539.542,11861.243,8543.92,2095.916,4012.661,112859.751,156901.089,57438.749,16914.63,13144.069,73934.988
3918,9/23/2021,165.19,704545.814,35567.252,5292.851,167383.383,11731.533,8912.175,2246.752,4642.385,94828.985,212007.247,48018.833,18859.396,13677.454,74924.274
3919,9/24/2021,172.96625,697179.551,45544.512,13424.515,166076.511,11887.461,8883.726,1776.361,4134.762,161215.285,122782.015,40237.069,17224.984,13845.526,75013.998
3920,9/25/2021,166.3591667,631054.818,38380.407,7585.429,165625.755,16166.102,8204.192,2082.906,2936.601,118112.285,121597.701,53963.472,19930.449,13934.324,71288.619
3921,9/26/2021,160.4158333,582860.409,32164.276,5710.131,165044.672,18931.721,7668.002,1229.104,2977.46,107595.746,104176.067,73417.222,17330.714,13555.188,69937.971
3922,9/27/2021,174.6833333,686152.044,38861.395,4212.562,165552.258,19227.143,7586.307,2096.707,3194.562,173403.615,85017.037,75774.822,8152.237,12807.764,71097.18
3923,9/28/2021,182.7125,706305.455,47896.294,2859.967,165410.917,19278.53,7214.846,2496.833,3312.276,180942.436,66879.025,69556.832,15078.387,12984.339,71245.986
3924,9/29/2021,189.8983333,710112.398,39015.594,5057.997,165541.932,19371.849,7623.587,2340.208,3080.604,122895.766,129602.125,76306.955,5002.306,12789.762,70927.919
3925,9/30/2021,189.8258333,702537.831,38599.828,6999.795,165779.24,20334.694,7761.666,2621.547,3339.946,175167.145,90189.466,68338.066,13363.734,13109.032,71307.897
3926,10/1/2021,216.0083333,692944.543,44379.916,9158.415,165756.101,12917.065,8189.835,2536.515,3777.739,207167.736,44792.792,59388.657,12621.466,12799.28,70295.765
3927,10/2/2021,173.6491667,630287.998,29296.866,5284.549,165454.106,12249.872,8018.609,660.672,3471.35,76375.528,186082.287,64414.383,16135.868,13833.226,62909.782
3928,10/3/2021,111.60125,585692.62,25034.41,5412.022,165442.362,10477.632,6677.667,559.486,3307.649,51287.071,251740.848,41894.106,16000.297,13464.769,57590.455
3929,10/4/2021,186.4575,665592.111,37994.28,10010.007,166330.611,12468.426,7503.652,2509.172,3527.575,69872.731,217998.056,66048.247,18291.976,12696.317,68331.202
3930,10/5/2021,203.6820833,681284.754,38277.449,6803.462,166456.553,13046.054,7212.273,1767.135,3698.181,120285.236,175727.253,66451.358,12100.635,13606.268,70840.274
3931,10/6/2021,228.5925,695359.374,42261.365,13041.083,166228.866,13413.241,8559.623,1377.457,3481.557,157924.051,123730.062,71844.586,14770.295,13114.395,71312.627
3932,10/7/2021,288.5254167,689344.379,40155.205,5555.253,166409.905,13412.093,7494.106,940.687,3429.634,179267.926,108858.344,70153.613,11074.097,13008.188,71509.956
3933,10/8/2021,229.20375,685109.813,36578.255,6540.055,165859.49,12719.519,8038.374,892.854,3237.01,167465.821,95271.446,71605.356,10884.286,14075.328,71938.918
3934,10/9/2021,226.21,612730.729,33801.409,5218.328,166128.547,5735.482,6571.67,500.936,2982.359,105961.194,127256.604,66188.804,15952.589,14106.38,68811.913
3935,10/10/2021,175.6404167,568730.598,22700.773,5513.467,166327.716,6820.269,6341.451,410.996,3000.875,63713.154,205303.202,64404.379,14394.248,14367.085,64313.95
3936,10/11/2021,184.4791667,615641.185,26710.779,11897.301,166306.276,12198.949,8011.064,1612.981,3973.096,85878.152,172106.906,61926.157,14757.65,14316.847,66609.637
3937,10/12/2021,184.2941667,577417.811,24542.66,4613.484,166371.639,12470.46,8034.462,1481.854,3482.671,109224.364,152700.537,67149.839,4448.141,13540.106,67295.321
3938,10/13/2021,185.7358333,668727.443,28387.084,8998.943,159288.438,14925.86,8131.135,2619.664,2738.399,125234.14,177424.704,70993.393,4777.506,13281.828,68846.099
3939,10/14/2021,215.63,682596.759,39814.912,10831.416,158094.196,19585.752,8344.534,2125.759,3620.148,174798.63,80032.712,68089.132,9242.742,13641.515,69434.101
3940,10/15/2021,231.8170833,681763.233,41482.464,12514.453,154828.101,18966.871,8349.463,1813.218,3587.692,184322.845,63343.432,65460.938,14461.332,13146.02,71972.045
3941,10/16/2021,226.9291667,616067.047,41560.293,3506.655,141834.585,16029.709,7971.413,962.473,4019.602,180116.27,53595.434,46860.901,11524.963,14199.442,68755.517
3942,10/17/2021,209.6254167,573616.151,39243.991,3932.403,141806.943,8929.325,7488.583,939.979,3626.048,173398.064,54809.542,45192.631,9747.446,14879.924,66600.957
3943,10/18/2021,227.4504167,675467.776,38754.815,9741.547,142191.814,16131.263,7754.954,2997.322,4605.827,219224.148,70768.916,55091.989,11233.726,14601.952,69165.588
3944,10/19/2021,207.1391667,692280.722,32383.738,4097.262,142319.865,20876.059,7625.145,2904.884,3551.457,125367.735,188626.185,63413.652,13159.881,13999.606,69235.885
3945,10/20/2021,201.3995833,693103.655,27838.631,6217.917,142411.545,20792.059,7942.918,2459.879,3444.016,100600.113,223524.327,60687.074,14038.218,13741.246,69647.813
3946,10/21/2021,207.9245833,688480.315,34520.077,5662.04,142354.117,20967.32,7433.501,2342.059,3279.417,154482.504,120837.384,54499.032,7266.455,14128.611,71301.357
3947,10/22/2021,203.5445833,682264.745,28439.368,4594.596,142278.188,20972.033,7614.784,2471.12,3308.773,138461.385,172600.184,53900.843,8734.667,14188.425,74021.019
3948,10/23/2021,211.2125,612018.709,28553.055,3238.46,141937.729,18948.963,6645.409,936.452,3236.997,162469.225,81786.898,64591.866,9854.409,14745.621,73258.316
3949,10/24/2021,213.2891667,571138.872,29327.231,3534.168,142444.975,21431.954,6804.933,554.56,3547.594,147802.776,55998.278,66654.312,10262.056,14622.81,72437.41
3950,10/25/2021,225.3625,670783.825,40494.175,8059.983,142551.488,25912.835,7948.848,1383.375,4969.952,233748.624,39705.162,59003.494,120.677,14127.938,74604.057
3951,10/26/2021,215.83375,692319.42,33026.905,6406.726,142480.727,26587.703,7075.215,1554.509,3964.163,229724.527,81626.263,55802.825,230.979,13391.552,73616.113
3952,10/27/2021,226.1529167,689359.293,38953.518,13543.469,142318.161,28761.194,7221.112,1322.619,3832.881,254951.839,47586.501,59118.484,499.625,14127.29,73965.173
3953,10/28/2021,205.045,691147.265,30227.635,9479.892,142580.393,29951.252,7174.03,1319.65,3819.247,146078.269,162705.148,54236.359,917.494,14487.3,73082.306
3954,10/29/2021,175.8270833,692264.935,26084.152,3399.599,142622.568,26255.939,7450.516,1109.02,4271.479,136536.746,217078.172,21140.397,577.583,14570.552,73622.728
3955,10/30/2021,124.52625,626694.705,27385.593,14966.403,142515.236,23432.132,7063.413,882.76,3978.215,72893.572,279733.269,15079.026,4741.078,14928.399,63097.71
3956,10/31/2021,82.28708333,597247.186,15004.442,10339.036,148433.216,10032.563,6877.873,364.76,3712.652,52421.994,326213.073,25988.978,9180.955,15309.274,59483.203
3957,11/1/2021,91.19625,576367.744,22651.636,7678.391,142760.19,7166.085,6385.748,421.913,3345.352,61078.621,304520.189,35297.569,10918.815,14159.567,59460.608
3958,11/2/2021,145.9483333,674854.716,29274.036,15283.037,142953.019,15917.711,7922.849,1275.864,4297.637,128550.263,294352.465,29545.751,12160.822,14204.204,69555.91
3959,11/3/2021,154.2933333,695235.266,34179.654,8926.86,142537.618,17159.977,8183.324,1107.336,4178.499,164803.866,240229.333,48105.043,11304.099,14508.538,72444.884
3960,11/4/2021,171.9125,705890.141,31628.975,6949.122,142892.941,19195.414,7903.659,1049.275,4103.14,204147.532,171909.261,54318.176,10691.661,14346.105,74783.267
3961,11/5/2021,171.4495833,717193.16,32938.66,9038.278,143022.465,18624.186,6978.157,646.969,3640.764,156060.533,240424.402,59090.945,10264.666,14806.107,77520.592
3962,11/6/2021,157.4291667,655441.422,29726.114,9757.166,142592.146,16725.705,6673.072,607.984,3119.813,85125.41,280850.155,60978.938,9513.763,14481.677,70118.278
3963,11/7/2021,131.4979167,616104.014,22900.317,9124.19,142417.628,9526.732,5723.251,665.932,3392.594,84270.672,296866.946,59471.045,6572.645,14141.594,64903.294
3964,11/8/2021,167.6725,716917.625,36399.422,6472.719,142167.494,15343.04,6384.033,1010.942,3678.894,139000.105,281844.343,59845.652,7202.336,14327.286,72057.076
3965,11/9/2021,178.4520833,728003.134,38657.741,7821.309,141963.404,19392.539,6557.504,1413.928,4231.785,195882.928,190626.271,59416.184,8443.252,14459.687,73850.561
3966,11/10/2021,199.28,737414.445,45142.067,11760.253,141710.896,19509.549,6575.973,1594.094,3981.982,298767.514,93731.067,55082.01,9161.5,13946.472,76246.361
3967,11/11/2021,183.2058333,738439.482,46539.806,9380.733,137746.503,19538.227,7031.662,1276.775,4387.486,332546.34,61007.91,51836.694,8373.912,13599.699,75916.983
3968,11/12/2021,185.01875,731746.944,45300.389,7457.063,118546.167,19487.951,7005.311,927.978,4047.409,300194.502,84058.683,49768.8,8151.244,13424.086,76528.365
3969,11/13/2021,180.475,652720.566,27495.002,2013.515,117988.103,19500.17,7220.119,854.607,4131.266,193840.99,130411.234,53482.281,7826.299,14230.12,72383.757
3970,11/14/2021,172.4720833,612965.856,28528.261,1447.026,118308.933,19427.269,6997.757,577.615,4279.12,125171.706,221261.318,55030.357,6067.564,14766.343,68270.801
3971,11/15/2021,180.5729167,725702.68,38189.095,5923.934,117796.557,19402.377,7465.444,977.12,3863.412,167705.925,267943.531,55021.192,2551.124,15494.952,72768.656
3972,11/16/2021,194.2258333,748837.812,32335.499,3049.295,117672.122,19445.821,7245.735,1307.112,3772.516,228432.793,221417.799,54586.589,209.722,15356.584,74093.937
3973,11/17/2021,194.84125,753689.107,33035.09,5500.869,117673.082,19408.832,6251.269,1319.322,3582.712,150426.912,284786.018,52915.945,554.027,15214.255,74817.233
3974,11/18/2021,226.9425,755571.919,36821.488,6439.19,117549.277,19405.431,6679.656,1494.759,4443.934,198632.389,219095.217,44005.824,362.01,15399.437,75691.702
3975,11/19/2021,228.8420833,746448.912,46101.062,4565.297,116987.07,19426.802,7159.637,1226.538,5005.692,250066.804,154615.593,40210.163,1935.528,15232.2,76879.878
3976,11/20/2021,218.4608333,674480.947,42188.685,6960.216,116710.742,19466.147,6924.918,762.298,4029.878,292898.68,82777.288,13373.819,1765.839,14874.541,71087.072
3977,11/21/2021,229.61625,622504.567,44440.755,35.671,112246.97,19465.257,6230.609,489.371,3544.877,253049.054,83271.33,29929.374,968.694,14776.029,69607.993
3978,11/22/2021,236.5070833,744436.995,45012.959,506.684,94655.029,22385.369,6292.422,1271.223,3812.319,307976.091,165722.707,23436.06,4033.123,14563.002,73556.24
3979,11/23/2021,225.575,774690.327,43883.213,4805.918,93352.874,24629.213,6725.708,1785.613,3849.99,300511.932,218337.346,29688.343,3256.891,14630.012,71713.841
3980,11/24/2021,225.70375,786755.043,46451.789,5622.079,91297.443,26254.751,6786.896,1402.683,3837.265,331691.638,185188.306,28010.055,6948.06,14658.244,74357.434
3981,11/25/2021,228.4170833,787163.875,48550.079,9577.003,91511.66,26498.563,6787.176,1498.346,3760.813,286545.243,251107.473,28800.898,3251.419,14927.8,74535.25
3982,11/26/2021,227.5933333,781000.985,48548.939,8706.806,91557.295,26757.934,7194.779,984.65,3595.193,247496.107,261737.963,43675.919,4520.121,14404.329,74875.745
3983,11/27/2021,204.3529167,716586.063,52449.701,6778.233,91672.758,18845.058,5765.827,285.487,3230.133,107487.459,373835.683,38461.064,4220.923,14348.25,70261.4
3984,11/28/2021,201.4154167,685695.321,45335.014,3508.562,91842.534,18886.899,5423.57,172.82,3102.159,108577.197,356958.072,46354.329,4015.257,14227.876,66737.426
3985,11/29/2021,214.9970833,782127.955,54892.326,4223.412,91245.912,18785.136,5798.933,730.775,3155.903,226902.355,317289.163,41319.344,7813.369,13346.466,71733.34
3986,11/30/2021,274.5570833,788505.669,69847.758,13493.768,90875.975,20859.431,6787.245,919.656,3706.486,389795.227,85562.463,46898.993,3722.904,13506.114,76993.835
3987,12/1/2021,247.2095833,797141.836,59218.026,7060.547,91919.497,26699.828,6465.181,1201.056,3802.655,252838.97,235730.491,38636.338,4753.933,13346.355,76528.167
3988,12/2/2021,220.6604167,800194.435,58989.965,8646.147,92036.61,26564.007,6053.129,906.429,2916.332,190905.914,341684.231,41849.644,6650.874,13714.849,75745.017
3989,12/3/2021,226.1470833,790811.497,71083.448,5539.279,95435.525,24791.922,6208.644,705.998,2914.037,224384.163,300149.678,49714.295,3256.373,14272.45,77990.385
3990,12/4/2021,220.8979167,711448.518,65156.075,3439.692,95769.902,18059.361,6465.486,663.851,3474.33,129223.333,325102.727,34468.259,1071.448,13974.63,74175.331
3991,12/5/2021,101.9725,660580.665,59134.349,6612.346,99851.599,16079.657,5481.545,266.869,2951.223,68333.09,397994.756,41301.731,1470.19,13845.579,62715.731
3992,12/6/2021,209.7829167,667195.846,66650.347,11481.637,104552.472,19048.114,6215.329,267.844,3023.728,130476.081,290477.691,45440.872,245.298,13902.112,70460.066
3993,12/7/2021,211.8058333,710588.895,66470.228,8871.449,112067.45,18942.4,7423.48,1214.908,4651.661,130524.571,303965.08,27197.906,4902.941,13211.217,73729.98
3994,12/8/2021,108.7266667,684008.281,69966.532,14217.874,119593.646,9349.674,6648.179,474.265,3104.093,55143.307,430064.376,32660.832,6501.963,12421.315,64414.784
3995,12/9/2021,216.7370833,782066.188,85717.588,9762.144,120665.624,16256.105,6504.401,806.545,3117.681,88089.851,394970.977,30298.89,6159.636,12576.758,75027.94
3996,12/10/2021,208.4070833,776257.295,86658.526,5989.068,119704.207,18340.52,6510.633,690.95,2950.703,82683.983,425548.101,20443.38,5674.425,12887.033,75670.825
3997,12/11/2021,239.5325,692242.959,91767.051,4318.761,119341.716,19484.72,6059.636,551.948,3085.166,116301.29,267400.719,44297.812,6026.259,14244.643,74344.448
3998,12/12/2021,256.9758333,644678.964,101747.59,7096.939,119784.474,19472.778,6523.814,594.749,3722.094,167894.344,101405.822,47224.865,5042.553,14144.433,74547.684
3999,12/13/2021,268.2075,758492.556,104793.788,5552.267,119533.597,26508.917,7187.633,1313.733,3968.515,297812.868,93931.646,41106.664,4225.165,13672.227,77860.72
4000,12/14/2021,287.77625,783341.736,99290.8,8856.691,120321.245,30531.43,7531.355,2015.368,3786.179,342367.403,60757.244,41010.045,2396.466,13256.186,78625.119
4001,12/15/2021,291.7275,787193.874,96479.097,10251.068,121540.901,30680.212,7520.883,2289.972,4026.025,294576.527,107873.025,39807.206,4130.852,14070.636,77665.917
4002,12/16/2021,302.4845833,792100.159,91435.215,4101.735,125571.111,32456.364,7734.382,1957.508,4328.925,274472.238,148447.299,36319.878,123.552,14249.161,77160.322
4003,12/17/2021,309.19625,783162.446,97861.166,5948.6,136976.83,26703.317,7854.972,978.795,4360.71,297498.895,113907.316,35212.755,17.063,14274.851,78267.118
4004,12/18/2021,306.3295833,706205.51,104860.302,6410.6,145368.596,26726.086,6995.924,616.373,3664.273,246113.568,84103.702,28220.235,814.5,14563.028,75941.21
4005,12/19/2021,319.6283333,660628.862,91334.943,1635.804,126863.358,24082.864,6708.67,799.587,3313.038,180593.408,126263.795,32997.993,401.092,14571.63,75023.128
4006,12/20/2021,339.8391667,771478.461,106037.189,8288.056,134616.341,21770.78,7210.052,1434.561,3556.825,265678.799,124230.657,22190.558,353.665,14421.012,78091.464
4007,12/21/2021,327.3795833,772523.695,113015.149,4404.42,139100.58,20686.818,7213.712,1486.104,3501.854,282834.043,134887.381,19925.02,14.405,15427.222,77440.67
4008,12/22/2021,360.0241667,757320.524,105468.319,2498.593,145418.113,18974.488,8098.508,1294.098,3964.836,242321.859,141715.322,24440.03,0.122,15148.696,74785.09
4009,12/23/2021,383.6725,729089.502,96471.437,4464.233,146022.56,24702.953,7755.672,1257.044,4012.214,236599.661,162043.332,11637.224,1292.024,14709.462,75692.26
4010,12/24/2021,311.0166667,637631.538,69036.364,5071.558,146385.201,26793.721,7705.787,1003.615,3858.42,121773.409,198255.656,16130.366,860.898,15153.655,60847.733
4011,12/25/2021,226.41625,547513.015,58717.32,17763.021,146421.746,25156.966,6375.551,193.12,3275.99,98574.361,160513.807,14476.055,4100.723,14655.908,51276.477
4012,12/26/2021,188.52625,582595.459,62615.843,14881.757,146398.251,25241.03,6806.791,370.074,3441.604,72453.364,235976.036,13596.787,6208.164,15097.531,53185.519
4013,12/27/2021,96.07833333,657559.283,65946.839,12364.585,146237.343,19301.737,7345.56,778.786,4110.539,44533.174,391926.864,31441.992,7488.964,13878.218,52377.82
4014,12/28/2021,104.3641667,663701.614,69862.989,15655.27,146308.128,18158.289,6942.421,634.13,3816.661,38561.758,380579.904,29268.765,6705.466,13956.808,54512.858
4015,12/29/2021,181.0883333,657200.732,75985.503,14623.333,146322.773,28708.429,7430.583,779.177,3965.419,52836.667,215254.634,37977.721,4509.884,14314.889,62722.957
4016,12/30/2021,200.6816667,653602.373,76967.558,17112.144,146324.431,32762.028,7301.496,947.655,4218.587,75388.317,94137.892,46254.293,6250.758,14243.355,66295.555
4017,12/31/2021,140.82125,611387.919,68064.126,16989.201,146379.625,26890.859,7517.829,571.77,4031.902,52354.292,120732.452,48158.839,1141.307,14218.058,51981.233
4018,1/1/2022,122.6291667,535144.786,49977.614,7986.193,146330.95,19956.98,6252.356,340.765,3337.645,69422.687,139626.383,45824.194,1970,13948.446,40430.792
4019,1/2/2022,136.9683333,578855.186,52671.85,11216.713,146138.948,21540.253,6348.402,538.093,3650.393,117092.931,103705.874,42955.896,6858.916,14213.511,50786.012
4020,1/3/2022,150.4983333,691970.774,53077.433,8326.017,146274.89,24823.677,7209.792,849.791,3948.012,134953.916,152618.403,47226.381,7903.452,14293.221,60317.521
4021,1/4/2022,152.1454167,718047.874,51506.319,24092.315,146073.107,24087.035,6617.774,876.801,3319.135,82052.624,305404.417,28149.755,2736.09,14990.944,64051.889
4022,1/5/2022,180.2,715070.234,57204.864,14542.687,145975.31,25467.901,6353.778,227.282,2988.941,92206.167,295407.698,34613.953,4320.112,14796.646,66395.576
4023,1/6/2022,212.9791667,617936.351,60829.19,13304.323,146058.038,26664.715,5292.663,215.133,2851.174,79327.742,204615.48,52717.779,3047.808,14546.765,67790.513
4024,1/7/2022,215.8558333,703004.57,61838.211,13942.54,146066.519,26653.538,6008.236,498.695,2933.187,125376.602,216527.989,51956.984,5742.221,14996.34,69809.743
4025,1/8/2022,203.44625,686615.314,56449.569,7989.822,145396.373,26268.709,6323.536,441.786,3279.206,56760.764,267811.847,44703.705,7250.378,14894.217,67633.738
4026,1/9/2022,119.24375,657099.904,48002.614,13634.71,149114.117,23072.306,7040.148,952.107,3519.616,53888.588,393254.849,39883.161,6936.346,14074.749,54994.314
4027,1/10/2022,217.2645833,756621.212,71548.075,13338.887,157620.376,25762.399,7466.766,1317.53,4192.708,143050.785,307710.197,37640.325,6621.63,14262.652,68398.218
